id,created_at,favorite_count,retweet_count,text
1570142279225974787,2022-09-14 20:07:45+00:00,30,8,Tomorrow morning we'll release a new short idea with very low days to cover We'll also be discussing this idea in our first interview on You can also sign up for our mailing list at
1555556110395916288,2022-08-05 14:07:32+00:00,2,1,Either you include both new recvbles amp principal paybacks in which case cash flow is horrendous or you include neither in which case it's just bad And we aren't even addressing the return OF capital component of EMI This is a joke but it's a great one
1555556109267640321,2022-08-05 14:07:31+00:00,2,0,and if you listen to the call the CEO is very quick to walk back any suggestion that this is a new metric So this is called Adj CF from Ops plus Other Portfolio Collections because that's a meaningless statement Returns of principal are exactly that
1555556108160360449,2022-08-05 14:07:31+00:00,2,0,if you loan someone 100 and he pays you back 100 later with no interest you have made no money No FCF Nothing As a measure of FCF this is nonsense But look again at the slide does HASI actually call it FCF or adj FCF or something similar Why no they don't
1555556106197426178,2022-08-05 14:07:31+00:00,3,1,is Slide 16 which one analyst referred to as debunking the bear case on cash flow This claim is truly incredible and insane Principal collections from receivables are included in this non metric metric but not investments in new receivables Think about that
1555556102552666112,2022-08-05 14:07:30+00:00,2,0,the 10 Q comes out likely Friday after the close investors will find another large writedown of Securitization Residual Assets through AOCI Our report talks about how this has bad implications for gains on sale But our favorite part
1555556101323718656,2022-08-05 14:07:30+00:00,9,1,The HASI Q2 print is a doozy It confirms several of our reasons for being short We'll discuss two Thread below 1 Look at Securitization Assets on the balance sheet These fell for the second quarter in a row We believe that when
1550477499708198912,2022-07-22 13:46:57+00:00,14,2,While our HASI thesis is completely different from and incremental to the Muddy Waters thesis we have gone over that thesis in detail and we can't find a single point we disagree with And accounting is our core competency There are just a lot of ways to win on this short
1550468741271543808,2022-07-22 13:12:08+00:00,9,1,4 4 In a nutshell We think nearly 50 of HASI's earnings are going away this year b c of things that have already happened Also puts dividend at risk Even if the accounting is clean PDF with 17 pages of explanation is available to all at
1550468739690369024,2022-07-22 13:12:08+00:00,5,0,Now flip it around You originated that loan when rates were 1 5 but rates went to 3 If you sell you get a massive loss on sale Most of HASI's loan book is 2019 21 low rate vintage Look at Q1 AOCI Already marking down Can't sell losers Rates surged AGAIN in Q2
1550468737551187968,2022-07-22 13:12:08+00:00,4,0,50 of HASI earnings are gains on sale of very long duration loans If you originated a long term low yield loan when risk free rate was 3 and rates go to 1 5 you've got a huge winner Sell it and you get a gain on sale That explains HASI's lovely 2020 amp 2021
1550468735911198721,2022-07-22 13:12:07+00:00,30,9,We're short HASI And for completely different reasons than those raised by Muddy Waters This short is far more timely than most people realize Earnings can't withstand the new rate environment Even if the accounting were squeaky clean It's about gains on sale 1 4
1550209000058363905,2022-07-21 20:00:01+00:00,19,5,We're publishing a new short idea tomorrow morning Our last short is down almost 20 since we published on it last month with the market basically flat This short idea is better
1544725249412964356,2022-07-06 16:49:33+00:00,1,0,Cautiously optimistic that AMRC management will improve its disclosure around these issues in its next quarterly report 10 Q We don't throw bombs We plant seeds
1544725248012156932,2022-07-06 16:49:33+00:00,4,0,Since we published on AMRC a month ago It's down 24 ICLN a historically correlated clean energy ETF is nearly flat after dividends We're hearing from investors that mgmt is refusing to answer Q's regarding our report of earnings from credits plant delays etc
1542137399333068802,2022-06-29 13:26:22+00:00,6,0,This is a good read
1539681773902258182,2022-06-22 18:48:35+00:00,1,1,Only 275 overvalued now
1536345199554617345,2022-06-13 13:50:14+00:00,4,0,Make that twelve resignations since an AMRC director's resignation was announced by the company a week after he actually gave his notice the day before our report
1534886098496901121,2022-06-09 13:12:17+00:00,2,0,this one may be of interest to you guys
1534885394516516865,2022-06-09 13:09:29+00:00,7,1,7 7 Addtl accounting red flags could be their own AMRC thesis Unbilled DSOs exploding adj EBITDA literally not adding up expenses bizarrely treated as if they don t exist etc Low earnings quality low FCF conversion Full 70 pager at
1534885393254039557,2022-06-09 13:09:29+00:00,3,0,6 7 Directors recently selling most of their personal holdings and or resigning create a mosaic This team knows where AMRC stock is going We think back to 12 down gt 70 based on FCF Or just redo SOTP with the CORRECT peers cos that admit their RIN REC dependence
1534885391873998848,2022-06-09 13:09:28+00:00,2,0,5 7 RIN D3 prices are crashing thanks to recent rule changes and new supply public producers openly calling for MUCH worse correction in near term Bad enough for EPS to be hurt by this but when EPS is hurt by a factor investors didn t understand much worse px reaction
1534885390703804419,2022-06-09 13:09:28+00:00,2,0,4 7 The prices of these credits are notoriously volatile which means two things A Ton of downside risk to earnings B Crappy EV EBITDA multiples if investors figure your exposure out RINs amp RECs soared for years AMRC earnings have too Was nice while it lasted but
1534885389525213186,2022-06-09 13:09:28+00:00,2,0,3 7 AMRC s earnings by our estimates are nearly 100 dependent on renewable energy credits RINs and RECs Massive dependence so why don t investors know this B c company eliminated or evaded the necessary disclosures we had to figure out ourselves But why hide it
1534885388321423360,2022-06-09 13:09:28+00:00,2,0,2 7 AMRC has a snowball s chance in hell of meeting its development pipeline target drives projected EBITDA growth But even if they could they d need 1bn of addtl debt to get there Street models the pipeline EBITDA wrong but not the pipeline debt also wrong
1534885386996023302,2022-06-09 13:09:27+00:00,20,7,1 7 Continuing our exposure of terrible ESG names our latest short AMRC Easy and abundant borrow oddball analyst coverage billions in mkt cap So much wrong here that we need 7 tweets just to get you started Full 70 pg report at We think
1534626567342522368,2022-06-08 20:01:00+00:00,9,3,With the 1 yr anniversary of our short report on VIEW which went on to implode and become the poster child for bad SPACs everywhere we re thrilled to release a new short report tomorrow before US market open Join our mailing list at to get it ASAP
1533817137470504961,2022-06-06 14:24:37+00:00,7,2,It's not crazy to us We wrote our short report on VIEW one year ago when this stock had a 2bn market cap To get our short reports always free always easily accessed subscribe to our mailing list at
1533817135692140547,2022-06-06 14:24:36+00:00,6,2,'It was crazy to me that going through due diligence with all these institutional investors people couldn't ask the basic simple questions ' such as costs or how much glass was thrown away the factory employee said VIEW
1530194663126310915,2022-05-27 14:30:11+00:00,0,0,Good question It is or was a recurring positive adjustment of one type of estimate qtr after qtr However the build in another metric unb DSO is probably related We discuss this in depth beginning on page 21 of our report which you can find here
1527290824110706691,2022-05-19 14:11:22+00:00,12,0,Anyone who read our short report on VIEW could have written this entire article themselves a year ago For our next short idea subscribe to our mailing list
1524146190161522691,2022-05-10 21:55:43+00:00,68,1,VIEW doing us the courtesy of running out of money almost exactly by our deadline we published on June 1 2021 This stock isn't imploding because it's a SPAC it's imploding because the company is dead
1524031917296959490,2022-05-10 14:21:38+00:00,64,9,BWXT update Now it's 2 quarters since our report highlighting their unfathomably long unsustainable streak of positive accounting revisions on long term projects This is not a coincidence it's an unwind
1520093102068936704,2022-04-29 17:30:12+00:00,7,1,AHCO has just about hit our report's target 50 APR the ideal comp we named up 40 More important organic growth thesis proven correct Bonus Mgmt quickly improved disclosure Aside from maybe a sleep study on last year's investors not much else to do here
1509156597888602124,2022-03-30 13:12:26+00:00,7,1,VIEW Incredibly the RJ analyst is still too bullish on the biggest problem at this company its technology We discuss these problems in our short report
1501368822493757452,2022-03-09 01:26:36+00:00,5,0,2 2 is strong BWXT is a play on two suddenly more urgent needs US and allied global force projection and commercial nuclear power in the free world It's weird when vocal shorts are too quiet after something has clearly changed for the better We don't want to be that
1501368821092950021,2022-03-09 01:26:35+00:00,3,0,1 2 We stand by every line of our report on BWXT but we're also not insane Russia may as well be waging war on BWXT shorts along with the civilians of Ukraine The contrast between BWXT's accounting underlying corporate issues and its improved external environment
1496881583382536197,2022-02-24 16:15:54+00:00,3,0,We warned AHCO could not maintain its 8 10 organic growth story as the Aerocare deal anniversary approached They just cut annual organic growth guidance approximately in half And that's with price inflation everywhere Stock down approx 40 vs S amp P since our report
1496258528834695171,2022-02-22 23:00:07+00:00,3,0,5 5 Now revisit BWXT's weak FY22 EBITDA guide There were 200m of EBITDA benefits from this cookie jar since 2018 Then CFO resigns Then benefits stop This kind of thing ends w project closeouts reconciling reality Not with one weak ish guide
1496258527433838594,2022-02-22 23:00:06+00:00,2,0,4 5 We suspect that someone who matters read our report and got religion Was it BWXT's auditors They certainly found it worthwhile to revisit their approach to evaluating BWXT's project revisions Do a redline of the Critical Audit Matter section in the 10 K
1496258526024507404,2022-02-22 23:00:06+00:00,1,0,3 5 Let us say this again differently 27 quarters in a row of positive revisions we write a report saying that streak is not legitimate very next quarterly print shows the streak breaking We are good but we aren't that good and we certainly aren't that lucky
1496258522589323266,2022-02-22 23:00:05+00:00,1,0,2 5 Our BWXT report stipulated that the 27 straight quarters of positive project revisions was an unsustainable cookie jar boosting earnings BWXT seems intent on proving us right as quickly as possible The streak has literally broken in the first qtr after our report
1496258521037520903,2022-02-22 23:00:05+00:00,4,1,1 5 Update to our short thesis on BWXT Co just clarified guidance for FY22 The results are weak EBITDA 433m vs cons exp 453m FCF 85m vs cons 131m percentage of completion DSOs contracts in progress continue to rise etc but that's not what's interesting
1496249712097345537,2022-02-22 22:25:04+00:00,6,3,VIEW 12 mths ago Very good chance that we'll be at half a bil in revenues by 2023 VIEW today Very good chance that the NASDAQ won't de list us by 2023 See our short report at to understand why this was bound to happen
1484643727842885637,2022-01-21 21:47:02+00:00,2,0,AHCO is halfway to our original target price but given what rates have done since our report we should probably use a lower target price This business model is completely broken without cheap debt Either way yes very much still a short
1483103059345649667,2022-01-17 15:44:58+00:00,1,0,Credit where it's due this is the only sensible criticism of our short report on Twitter so far Problem is that if a co's s can't be trusted its stock can't be owned Baseline for growth is wrong FWIW we are rooting for US nuclear power and the Navy
1482016279095619588,2022-01-14 15:46:30+00:00,7,0,VIEW hit our target price sooner than we expected The stock is not cheap here because the business is a wasteful ESG unfriendly money destroying piece of garbage We felt compelled to comment only because this happened so fast The market helped this one along
1481685118863433728,2022-01-13 17:50:35+00:00,2,0,Page 15 of our BWXT report at This table allows readers to visualize the many times management has redefined or reset capex outlooks If you're long this stock you probably know how important free cash flow normalization is to the bull case
1481652943229128711,2022-01-13 15:42:44+00:00,1,0,6 6 Thanks for the questions and feel free to email us with others info com
1481652941530419202,2022-01-13 15:42:43+00:00,1,0,5 6 We also lay out on page 24 how we got the peer group from BWXT's proxy and show visually how er special BWXT is in the group of companies doing this type of accounting We'd love for them to explain it of course but won't hold our breath
1481652939756224522,2022-01-13 15:42:43+00:00,0,0,4 6 PoC revisions are likely to trip some folks up at first because not all defense companies use them On page 24 of our report we show in our table which of BWXT's peers were excluded for this reason
1481652937982038021,2022-01-13 15:42:42+00:00,0,0,3 6 If you're not inclined to do this math the full way you can eyeball it the easy way BWXT contracts in progress at Q321 were 541m vs 326m in Q318 Total revenue in Q321 was 499m vs 426m in Q318 There's no disputing it this ratio has exploded
1481652935981297668,2022-01-13 15:42:42+00:00,1,0,2 6 You need to use unbilled A R only or contracts in progress to do the PoC DSO analysis Total or traditional DSOs are useless Unbilled DSOs are what tell you about revenues being recognized without the bills being sent out This is a favorite metric for us
1481652934047797252,2022-01-13 15:42:41+00:00,4,0,1 6 Gotten some accounting questions on our BWXT report which is awesome usually doesn't happen until days after publishing We'll address DSOs and how PoC revisions work To do this analysis properly will take newcomers some time but we'll try to help folks avoid mistakes
1481620954031828997,2022-01-13 13:35:37+00:00,5,0,6 6 BWXT is expensive AF even if you naively trust management s latest story of capex returning to normal LTM cash from ops minus 100m of maintenance capex produces an uncomfortably high FCF multiple that makes no sense for a low growth highly levered biz
1481620952861581312,2022-01-13 13:35:37+00:00,4,0,5 6 Some weak handed bulls own BWXT for a play on moly 99 medical isotopes but haven t done even the bare minimum of work on this theme BWXT s stated timeline to commercialize this product is unrealistic and the market is becoming saturated with credible new capacity
1481620951687172101,2022-01-13 13:35:36+00:00,3,0,4 6 BWXT today looks a lot like closely related co BW did before it blew up BW had curiously persistent positive revisions poor project cash conversion heavy debt and surging unbilled receivables BW is down 90 today from its first day of trading seven years ago
1481620949929988102,2022-01-13 13:35:36+00:00,2,0,3 6 Bulls think negative free cash flow is going to recover BWXT management has been moving the goalposts on capex returning to maintenance level for 4 years We document 600m of bizarre capex surprises Not reasonable to take their word on this
1481620948512088066,2022-01-13 13:35:35+00:00,3,0,2 6 BWXT has put together a 7 year streak of positive project accounting revisions adding nearly 300m to EBIT The streak is insane when compared to peers or to common sense We think nuclear project losses are buried by creative accounting
1481620946993700864,2022-01-13 13:35:35+00:00,20,5,1 6 Our new short BWXT 4bn defense co Only 2 short interest Report at Project accounting anomalies surging unbilled revs misleading capex s and more debt than understood Resembles a related company that imploded under similar issues
1481370650723983365,2022-01-12 21:01:00+00:00,3,0,2 2 Parties who may want to take special note of tomorrow morning s report include
1481370401439563777,2022-01-12 21:00:00+00:00,24,4,1 2 We ve published 3 shorts that have had more than a quarter to play out All have underperformed the S amp P by high teens or much more through today Tmrw pre open we publish a new midcap short idea As always it s an uncrowded short in N America and consensus is bullish
1479116181646630919,2022-01-06 15:42:33+00:00,4,0,The sad thing is that dishonest stock promoters would try something like this The sadder thing is that it would actually work on some people
1468944580158570496,2021-12-09 14:04:14+00:00,15,1,just found a window glass company that may actually be worse than VIEW TGLS
1464249002241703946,2021-11-26 15:05:41+00:00,6,1,This Thanksgiving we're thankful to be not only complimented by but mentioned in the same breath as Game recognize game Already a busy week with 2 of our shorts AHCO and VIEW both having more reporting problems Stay tuned for the next one
1462781662794698759,2021-11-22 13:55:00+00:00,9,1,VIEW gets official notice of delisting risk due to failure to file financials and AHCO's Chief Accounting Officer resigns and both get reported in the same hour on a Friday after the close It was honestly hard to wait until Monday morning to tweet this
1458418890594263042,2021-11-10 12:58:54+00:00,4,0,5 ESG based holders scammed environmental nightmare this isn't something that comes out in a nice neat filing like this It's also what bothers us most about VIEW its pretense of moral authority But at least the G is becoming clear to all now Market
1458418889138843653,2021-11-10 12:58:53+00:00,3,0,3 Consensus estimates are a joke VIEW just cut revenue expectations for 2021 by 8 so they're starting to lift the hood here But the estimates don't get truly insane until 2022 and beyond 4 The epitome of a terrible business this seems to be becoming consensus now
1458418887754752012,2021-11-10 12:58:53+00:00,4,0,The bigger point on the balance sheet for now is this Without current financials VIEW is going to have a hell of a time trying to raise any kind of money Read paragraph 5 in Item 4 02 of last night's 8k to see how getting to current financials is going
1458418885712093189,2021-11-10 12:58:53+00:00,3,0,2 Balance sheet not capitalized enough VIEW's cash balance was down to 373m on 9 30 They burned 78m in one qtr At that rate they have 4 5 qtrs left before they run out of money That's actually a qtr or two more than we expected but we're in no hurry
1458418884172734474,2021-11-10 12:58:52+00:00,2,0,1 Permanently nonviable will never produce glass profitably VIEW is now saying that its warranty liability at Dec 2019 should have been between 46m and 70m these are probably higher than its entire revenue to date through that point Think about that
1458418882566311936,2021-11-10 12:58:52+00:00,7,2,Now that VIEW has acknowledged what appears to be literal accounting fraud we'd like to review how some of our key thesis points for this short have evolved so far As a reminder our June 1st short report is available at
1453804371494514699,2021-10-28 19:22:27+00:00,1,0,This relates to supply constraints that we believe are benefiting MXL pricing and contribute to the big revenue guide MXL is benefiting from semiconductor shortages of course A rising tide lifts all boats even melting ones for a while
1453804369334448134,2021-10-28 19:22:26+00:00,0,0,Both are new and we suspect they may relate to inorganic revenues that would show up in Q421 s guide disclosure in the 10 Q relates to a relatively short term positive pricing environment and acknowledges that this won t last
1453802907816665097,2021-10-28 19:16:38+00:00,2,0,Such an inorganic benefit if delayed would begin contributing in Q421 or later B We re suspicious of other inorganic impacts in Q421 There were 14m of purchases of either intangible assets or private investments run through the investing cash flows in the quarter
1453802906382225410,2021-10-28 19:16:37+00:00,2,0,Initial purchase price plus deferred payments to date now add up to 62m Did MXL pay 62m for a business that would never contribute revenues Doubtful Did it pay its usual discount to revenues which could imply north of 25m qtr inorganic contribution
1453802905107054592,2021-10-28 19:16:37+00:00,1,0,The quarter was positive But we think its relevance to the medium term outlook is overblown A We re suspicious of a potentially delayed inorganic impact from Nanosemi in Q421 Nanosemi did not not have material revenues in prior quarters per MD amp As and pro formas but
1453802903492300802,2021-10-28 19:16:37+00:00,5,1,Thank you to everyone who publicly or privately inquired about our views on MXL s earnings beat We don t always comment on quarterly results unless there is a material change in disclosure see AHCO or a direct rebuttal to our short thesis but we re not opposed to doing so
1450460569476141063,2021-10-19 13:55:22+00:00,3,0,Jehoshaphat Research would like to wish a speedy recovery to Howard Lutnick CEO of Cantor Fitzgerald in his fight against lymphoma
1448055410712322051,2021-10-12 22:38:08+00:00,5,0,Craig Hallum the report doesn't address or even mention the multiple growth opportunities we see driving this stock in the next 1 2 years or the CFO's recent insider buy Damn must have sent him the version where we took out pages 34 41 and page 43
1447901667052171268,2021-10-12 12:27:12+00:00,3,0,5 5 Why do MXL analysts model such a massive immediate acceleration in organic growth Because they don t realize it s an acceleration MXL removed inorganic information after Q420 We had to piece together old footnotes to figure this one out we of course show our work
1447901665840046082,2021-10-12 12:27:12+00:00,4,0,4 5 MXL s credibility is a joke They ve repeatedly walked investors off cliffs by promising growth in declining business lines Our report walks through a list of bizarre and hilarious company proclamations about various product growth rates that never made sense
1447901664581664769,2021-10-12 12:27:12+00:00,1,0,3 5 MXL is chronically declining because it s a roll up of chronically declining assets Avg annual organic decline rate is around 10 MXL s acquisitions regularly enjoy a short lived boost then return to state of decline IHG appears to be on phase two of that template
1447901663260561418,2021-10-12 12:27:11+00:00,1,0,2 5 MXL enjoyed a major tailwind from its 2020 acquisition of Intel s Home Gateway asset which was a direct beneficiary of the work from home explosion of 2020 That growth rate was impossible to maintain and worse IHG was a business in long term decline to begin with
1447901661914181635,2021-10-12 12:27:11+00:00,26,15,1 5 We re short MXL a 4bn rollup of melting ice cubes Organic growth is 0 About to lap a big acquisition so organic growth is the only kind of growth left The Street models double digit growth they re unaware this would be a massive acceleration
1447654844110712832,2021-10-11 20:06:25+00:00,4,1,
1447654486248288257,2021-10-11 20:05:00+00:00,23,4,We are publishing a new mid cap short idea tomorrow All 3 shorts we ve published are down since publication despite the S amp P 500 being up every month but one and up 17 in total YTD Tomorrow we ll publish a new report on another sickly rollup that almost nobody is short
1445745991710171136,2021-10-06 13:41:19+00:00,2,0,does good work so haters gonna hate
1432439925455134725,2021-08-30 20:27:46+00:00,9,0,AHCO director just resigned This guy was integral to the purchase of AHCO by the original SPAC and the boss of the former AHCO CEO And as we mentioned the COO sold 20 of his personal holdings last week Things must be going well over there
1429903382748311556,2021-08-23 20:28:27+00:00,10,1,AHCO COO just sold about 20 of his personal stock holdings at 23 16 lower than where we published our initial report This follows recent massive sale by the outgoing CEO as we previously recounted Full filing here
1427376011809894401,2021-08-16 21:05:35+00:00,4,0,3 3 type of trouble but existential trouble VIEW burns cash so fast that additional capital raising is not a luxury not an opportunity but a necessity This dumpster fire just skipped several steps on the path to running out of money
1427376008144039936,2021-08-16 21:05:34+00:00,3,0,2 3 and will be unable to raise additional equity until this investigation plus any financial restatement concludes Accounting restatements are processes that can easily take a year or more VIEW is in real trouble if they can't raise capital Not just stock down
1427376002385203208,2021-08-16 21:05:32+00:00,16,6,1 3 VIEW which we published on just 2 months ago is unable to report Q221 earnings because its audit committee has begun an independent investigation into its warranty accounting In layman's terms They likely overstated their already horrendous gross margins
1425810960560922625,2021-08-12 13:26:37+00:00,2,0,Our update from yesterday available on elaborates on all this
1425809867240058886,2021-08-12 13:22:17+00:00,2,0,Jefferies research just published a note regurgitating AHCO's absurdity of 10 organic growth AFTER the 10 Q was out with new disclosure that clearly shows it negative Jefferies banking is co running today's AHCO debt issuance We're all just trying to make a living
1425523153288237059,2021-08-11 18:22:59+00:00,3,0,From S amp P's rating note of AHCO's new debt issuance today The stable outlook reflects our expectation that the company will increase its organic revenue by the high single digit percent area So many of the thought leaders in the market still have no idea about this one
1425452020035620867,2021-08-11 13:40:19+00:00,0,0,2 2 Given that 2H20 had revenues of 663m the extra 40m is worth around 6 points of faux organic growth to 2H21 alone See what the game is here If they sandbagged Spiro by this much it matters a lot to guidance
1425452018555138055,2021-08-11 13:40:19+00:00,0,0,1 2 What would it mean if Spiro Health were an 80m contributor to FY21 revenues not sub 40m as mgmt says Implies around 60m of revenue contribution for 2H21 Mgmt had suggested more like 20m This implies around 40m of faux organic growth from Spiro alone in 2H21
1425436690542432265,2021-08-11 12:39:25+00:00,3,0,7 7 Think about what else this new info teaches us It quantifies only 1H21 but validates our methodology for earlier periods which found deeply negative growth in 2H20 and 0 over the long term We are short here and recommend you revisit AHCO with fresh eyes
1425436689200304141,2021-08-11 12:39:24+00:00,3,1,6 7 New information also appears to validate our view that AHCO is buying companies of X revenues and calling them 0 5x in order to claim the other 0 5x is organic Spiro Health is the best example of this This has implications for guidance trajectory and sustainability
1425436687912640516,2021-08-11 12:39:24+00:00,2,0,5 7 Now it's just a matter of time before the investing public observes that organic growth is negative in plain sight and that this company has no hope of a long term organic trajectory of anything approaching 8 10 They'll be lucky to have positive organic over time
