id,created_at,favorite_count,retweet_count,text
1501537427747483649,2022-03-09 12:36:34+00:00,31,0,Himmelreich Anything is possible including retesting lows amp more basing To collapse the model would have to turn down first In March 2020 it never looked back shared here at the time Most feedback today is extremely negative not unlike other times my signals were constructive
1501528227768008707,2022-03-09 12:00:01+00:00,669,162,My most important Europe Models are turning UP from extreme levels where Major bottoms formed throughout history Critically today s powerful rally matches the initiation phase of past Major advances Watch closely for basing and key leadership in ALL Global Markets
1501228666684010507,2022-03-08 16:09:40+00:00,9,0,Core Models were on the brink of turning up early March but rolled over Nearing Buy signals again where important bottoms formed throughout history Likely to turn up soon Once confirmed possibly a big multi week month rally rotation Big opportunity but need patience
1501165846361559043,2022-03-08 12:00:02+00:00,787,152,Never bet on the end of the world It never ends and if it does who will you settle the trade with Art Cashin 2009 interview
1499803081600643074,2022-03-04 17:44:54+00:00,257,38,For those paying close attention to Europe and its immense importance to all markets Here s where we stand on the EURUSD FX Panic scale Have a good weekend
1497541964639531012,2022-02-26 12:00:02+00:00,1725,390,QQQ has the most Shorts since 2018 More than MARCH 2020 A massive Tech Growth short squeeze may just be getting started
1497179570612572161,2022-02-25 12:00:00+00:00,632,131,Human nature never changes Updated
1496454802636619776,2022-02-23 12:00:02+00:00,877,185,This time is different
1492817467663601666,2022-02-13 11:06:34+00:00,6,0,Couldn t make it up guy taking victory lap for missing the biggest Dec rally since 2010 Meanwhile the ave Cyclical up 30 50 since Dec lows one of the best Buy points in years Btw when amateurs brag it s a good sentiment tell lots of it right now Just block amp move on
1492493366193446914,2022-02-12 13:38:42+00:00,64,6,Yes see my Blog post from Feb 21 2020
1492468535380955138,2022-02-12 12:00:02+00:00,3881,721,Human nature never changes
1492045744613691394,2022-02-11 08:00:01+00:00,367,56,May be similar to 2011 2016 Spike triggered near bounce peak Market retested lows Sentiment plunged but key Stocks remained in Buy position Capitulation created the best Buy opportunity of the year Building focused exposure to the right Stocks was critical to success
1491743762116071426,2022-02-10 12:00:02+00:00,1570,336,Important strength in Growth Stocks HALF of Nasdaq Stocks have triggered Buy signals one of the strongest spikes of all time Spikes of this magnitude led to historic rallies in Stocks A textbook Bull Market response after a sentiment capitulation follow the Trend
1489931821785698306,2022-02-05 12:00:02+00:00,924,227,Equity traders have cut exposure at the fastest rate in history The one week positioning change is at a new record low worse than the MARCH 2020 bottom Relative to Market Cap the selling is also among the worst in history previously seen at some Major market bottoms
1489682832092020740,2022-02-04 19:30:38+00:00,3,1,Thomas See how simple it can be sometimes thanks so much for getting it
1486670324351463428,2022-01-27 12:00:00+00:00,2313,589,Investor sentiment is at historic pessimism Worse than MARCH 2020 Worse than DECEMBER 2018 Even in 2008 similar spikes led to violent Bear Market rallies And lastly when investors finally got this negative the 2000 2002 Tech Crash was over
1486309939412971534,2022-01-26 12:07:58+00:00,507,76,Sentiment check getting closer
1484495998864920578,2022-01-21 12:00:01+00:00,3053,784,Nasdaq investor sentiment is worse now than it was in MARCH 2020 That s an extremely aggressive bearish posture Bottom 1 8 of ALL days since 2000 Bearishness has fallen to such an extreme that it supports a significant stock market rally Source Mark Hulbert
1484133607924928513,2022-01-20 12:00:00+00:00,1130,196,A BIG opportunity may be coming in Tech amp Growth Stocks similar to Q1 last year see my tweets from Feb Apr 2021 Staying focused on Energy amp Cyclicals for now patient with the Equity exposure until ready Will share some critical charts soon stay tuned
1472174808913911812,2021-12-18 12:00:00+00:00,2244,421,Everyone has a foot out the door Options Traders are again among the most negative in history Most signals led to market bottoms or rally extensions The story of 2021 a historic rally fueled by doubt shakeouts amp panics A textbook Bull Market get ready for 2022
1469638100116598787,2021-12-11 12:00:02+00:00,1317,228,Nearly ALL of my most important Models turned UP this week triggering new Buy signals The story of 2021 a historic rally fueled by doubt shakeouts amp panics Focusing on opportunity and ignoring noise was critical and not easy A textbook Bull Market get ready for 2022
1468913315736743937,2021-12-09 12:00:00+00:00,928,176,Massive strength in Stocks S amp P has triggered a 5 Day Thrust among the Top 2 strongest since 2009 matching some of the biggest rally initiations in history Don t underestimate how far Stocks could still go A new rally could just be getting started follow the Trend
1468705203654377473,2021-12-08 22:13:02+00:00,25,0,Trying to show something different vs the prevailing noise Sometimes an alternate or unpopular view Hopefully it s been worth it and helped you along your journey Models amp data over narratives always
1467101382624923658,2021-12-04 12:00:01+00:00,1115,210,Human nature never changes
1466376602795847684,2021-12-02 12:00:00+00:00,1541,286,Stocks are extremely oversold McClellan Oscillator hit bottom 1 of all days since 2007 Massive capitulation selling in a strong market uptrend testing support historically a powerful Bullish combination A potential big Buy opportunity soon watch closely for turn UP
1464903386063642624,2021-11-28 10:25:58+00:00,28,2,yst Prior to 2020 VVIX almost never closed above 140 The few times it did Aug 2007 May 2010 Aug 2015 Feb 2018 the market was at near a bottom Said this before since last year panic has become a regular feature of even minor pullbacks Everyone with a foot out the door
1464564663664795648,2021-11-27 12:00:00+00:00,1896,343,Human nature never changes
1458421871624474636,2021-11-10 13:10:45+00:00,12,0,Bottom left corner of the chart they re a good data service for Traders
1458404075507228678,2021-11-10 12:00:02+00:00,712,167,Special update on Gold Daily Sentiment is turning UP from a Major capitulation Every year since 2013 Gold started a huge year end rally from similar conditions Price may be finishing a massive Base at 2011 highs The holidays could be getting started watch closely
1456939416727932930,2021-11-06 11:00:00+00:00,417,17,THANK YOU for 100K Follows I hope my work helped you this year if so spread the word I m a Fund Manager and Key Advisor to Funds amp Family Offices I ve worked with Key Partners over two decades if I can help YOU let me know Onward amp Upward
1454402705674407943,2021-10-30 11:00:01+00:00,582,114,Core Models are rising from Buy signals and have room to run All systems remain aligned for an extension rally if history is a guide maybe through year end Use pullbacks to your advantage This remains one of the most consistent rallies in history follow the Trend
1454142476458106887,2021-10-29 17:45:57+00:00,10,0,trekker Thanks for the kind word you get it
1449419583220117507,2021-10-16 16:58:52+00:00,10,1,sand Regarding my feed I don t tweet often My feed is a diary of key events easy to browse every tweet since Jan 21 and see how this year has been challenging Also wrote a big report back in April which still stands for the most part hope it helps here
1449329281859870721,2021-10-16 11:00:02+00:00,1014,167,ALL of my most important Models turned UP over the last week triggering Buy signals Critically this week s Market strength was similar to the start of other BIG rallies Don t underestimate how far Stocks could go The rally could just be getting started follow the Trend
1449026532375203867,2021-10-15 14:57:01+00:00,10,1,Story of the year read through my tweets since the end of January
1448988259892277250,2021-10-15 12:24:56+00:00,7,0,Wrote about low volume amp other concerns a while back check it out here
1448986043273854978,2021-10-15 12:16:08+00:00,8,0,This week s trading triggered all of my Core Model signals many including this key confirmation from the Market yesterday Will update the Core Model charts tomorrow stay tuned
1448966898108993537,2021-10-15 11:00:03+00:00,714,143,Massive strength in Stocks yesterday A textbook response from the Market confirming recent Core Model historic oversold Buy signals If history repeats don t underestimate how far Stocks could go The rally could just be getting started follow the Trend
1448323613548027905,2021-10-13 16:23:52+00:00,196,21,One more for the high priority list impressive strength today If the Energy rally is expanding this is a key leadership candidate watch closely Will be back in a few days with an important update on Core Models stay tuned
1446068109656444930,2021-10-07 11:01:18+00:00,14,1,Getting close just need a bit more to confirm
1445052589339516929,2021-10-04 15:45:59+00:00,3,1,It s already happening long duration Equities getting wrecked Equal weight Cyclicals actually up today Similar to 13 tantrum S amp P fell single digits but rotation was brutal Fueled by bad positioning as always see my tweets from Aug 13 amp 14 hope it helps
1444733246806372357,2021-10-03 18:37:02+00:00,5,4,3 quarters in a row of eoq esg outflow b s BTU final 2 days of quarter see chart
1444530639697596416,2021-10-03 05:11:57+00:00,3,0,The Model would still work as the transition to a bear market would be relatively clear from a fundamental amp technical perspective Wrote about this in April with various signals to watch for clues of an incoming bear market Hope it helps
1444530303452827653,2021-10-03 05:10:37+00:00,5,2,Am quite focused selective in equity exposure here The transition to a bear market would be relatively clear from a fundamental amp technical perspective I wrote about this in April hope it helps
1444360130859053068,2021-10-02 17:54:24+00:00,15,0,Grizzle It s not just the depth of the signal that matters but also when it turns UP see text in chart In 2008 2009 it triggered Buys in Oct Nov and again in Feb Mar Other conditions amp Models were far more oversold so the sum of the signals was extremely powerful Keep it simple
1444359210024808451,2021-10-02 17:50:45+00:00,4,0,Have shared this chart back to 07 many times When I don t show 07 people say it s suspicious If I show 07 but not 00 they say it s suspicious If I show 50 yrs they say yeah but 1929 If I showed 100 years they d say yeah but that s the past today is different
1444337315837628421,2021-10-02 16:23:45+00:00,6,0,Was Bullish NDX in March haven t shared an NDX chart in months Please try to keep up Have been quite clear on potential areas to explore here and they ve rallied sharply This could be another signal Use it or ignore it either way pls don t add noise
1444334682997415936,2021-10-02 16:13:17+00:00,9,0,andrea Have been very clear on what areas of the market to focus on Cyclical and they have ripped higher for weeks This could be another signal Follow the Trend
1444321790101270528,2021-10-02 15:22:03+00:00,6,1,It s a very important question Here are some charts I shared recently on various related topics check my tweets from these dates below hope it helps Jun 19 Aug 13 Aug 14 Aug 27 Sep 8 Sep 15 Sep 17 Sep 30
1444304973962088450,2021-10-02 14:15:14+00:00,2,0,bresnahan Sure anything is possible However this Model amp others gave a Sell in July 2015 not shown before the collapse Until then from the Buy signal there were still several months remaining with rotation L S setups
1444304011725836290,2021-10-02 14:11:24+00:00,18,0,See text in the bottom of chart when the Model turns up it will trigger another Buy signal mechanical As far as which Stocks ETFs etc to Buy and what risk control that s up to each individual In recent weeks I ve shared some sector amp stock ideas to explore Cheers
1444302894606520323,2021-10-02 14:06:58+00:00,2,0,Most Models are at near Buys again same story all year everyone with a foot out the door every small drop refreshed triggered a new Buy signal
1444296031160655880,2021-10-02 13:39:42+00:00,88,0,TY my friend Aside from 2 3 positive comments here today 99 of feedback was max bearish Anger meter is off the charts get ready
1444294662450188289,2021-10-02 13:34:15+00:00,7,0,You re one of very few most responses today were max bearish
1444291698486661120,2021-10-02 13:22:29+00:00,14,0,The longer history is identical I chose to show a clearer chart for better visualization
1444255846888738818,2021-10-02 11:00:01+00:00,1792,353,One of my most important Models is near a historic Buy signal Prior signals were Major investment opportunities for those who took a Long Term view If history repeats don t underestimate how far Stocks could go The rally could just be getting started follow the Trend
1443531075217620992,2021-09-30 11:00:02+00:00,496,124,Energy remains the most important sector to watch Updating this critical chart Energy consolidated several months and is rallying sharply again identical to past advances If history repeats the BIG rally may just be getting started follow the Trend
1442933251996143619,2021-09-28 19:24:30+00:00,179,23,BTU among the best all year therefore watching closely if it continues Cyclicals could extend higher for months still we ll see Hope my recent charts helped in that direction Will share a matrix soon with other names that stand out There are many
1440304203222585350,2021-09-21 13:17:36+00:00,7,0,Market cap is also higher and adjusted Volumes have been stable since 2010 a decade before the jump in 2020 The goal of the chart was to keep it simple amp clear Important to remember all data is relevant to the big picture study or dismiss at one s own risk
1440269576202227712,2021-09-21 11:00:00+00:00,805,184,One of many signs of a historic Panic yesterday SPY Put Volume spiked to the 9th highest of all time Prior spikes marked capitulation selling Stocks bottomed within 0 3 days with only one exception Feb 2020 Is this time different Or is the bad news mostly priced in
1439952569103704066,2021-09-20 14:00:20+00:00,16,0,A description here
1439950274672594946,2021-09-20 13:51:13+00:00,663,158,Everyone with a foot out the door again Today s Low TICK is the 2nd lowest ever 31 years Prior extremes marked capitulation selling Stocks had minimal further losses amp bottomed within 0 2 days All but one record spike came in the last year is this time different
1438885661898051591,2021-09-17 15:20:49+00:00,284,58,Time to really think about Portfolio exposure amp sensitivity to Rates Stocks most vulnerable Stocks most well positioned to benefit Most managers are not prepared for this shift which could be a Major opportunity Have a good weekend
1438413847119998984,2021-09-16 08:06:00+00:00,621,131,Everyone has a foot out the door AAII Sentiment plunged this week among the fastest drops in history Spikes in pessimism are very rare this time all it took was a 2 pullback This remains a wall of worry in full force Follow the trend
1438189347472388104,2021-09-15 17:13:55+00:00,97,14,Fantastic chart would also add Most of the recent seasonality talk has been focused on the bear case this suggests rotation is an option Market price action beginning to solidly confirm the chart s core idea
1435890973465325568,2021-09-09 09:01:00+00:00,555,119,Everyone has a foot out the door Bob Farrell s Rule 9 When all the experts and forecasts agree something else is going to happen Let s look back in a few months to see what happened
1435558542526894083,2021-09-08 11:00:02+00:00,376,81,European Cyclical stocks are at record low valuation vs the market Even 2008 didn t get this cheap Everyone wants to Buy Low except when it s too risky A lot of bad news is priced in if anything goes right a big opportunity could be coming Watch closely
1432659431737610241,2021-08-31 11:00:00+00:00,801,136,My most important Equity Models are oversold again and could turn UP soon Previous Buy signals led to big rally extensions despite broad pessimism see April blog Once more don t underestimate how far this rally could go A textbook Bull Market follow the trend
1431572518347882504,2021-08-28 11:01:00+00:00,687,139,EM Equity Flows At the start of 2021 everyone thought EM would be the trade of the year I warned in January similar speculative euphoria led to big losses for EM investors Today no one wants EM This is how big opportunities are made be prepared for a Major change
1431209889599082496,2021-08-27 11:00:02+00:00,132,11,Sentiment check Buy Cyclicals
1428673167015305222,2021-08-20 11:00:01+00:00,679,121,Everyone with a foot out the door Again
1426498844351635459,2021-08-14 11:00:02+00:00,657,160,ETF Flows are extremely crowded Everyone has rushed back into Bonds Tech amp Defensives and capitulated on Cyclicals This is the complete opposite of Q1 A Cyclical rotation could trigger another violent unwind creating a big opportunity into Q3 Q4 Be prepared
1426137402482085889,2021-08-13 11:03:47+00:00,215,44,Great chart from JPM on Stock Sectors amp their Rate sensitivity Ultimately everything is a Bond trade IF Yields rise from here Fund managers may have to shift exposure massively Be prepared this could be a big opportunity Will share more charts soon stay tuned
1425171520779866116,2021-08-10 19:05:43+00:00,5,0,Look at Rates
1425146006770003979,2021-08-10 17:24:20+00:00,406,67,Start of a Major shift in markets I think so we ll see All the most important Cyclical Stocks moving in the right direction with Momentum picking up As I wrote in April follow the Stocks and when the winds change adjust the sails The winds are changing get ready
1422512580006977536,2021-08-03 11:00:02+00:00,741,144,Everyone has a foot out the door Options Traders are again among the most negative in 30 years Most signals led to market bottoms or rally extensions This remains a wall of worry in full force for months not even close to complacency Follow the Trend
1420809262247317507,2021-07-29 18:11:40+00:00,127,18,A little detour from charts for posterity the irony of a Fed chair saying he doesn t know what moves Rates The world we live in Motorcycle wisdom two types of people those who know everything is a Rates trade and those who don t know it YET or pretend Get ready JP
1417439140874887177,2021-07-20 11:00:00+00:00,690,126,Stocks are extremely oversold McClellan Oscillator hit bottom 1 of all days since 2009 The spike is from massive capitulation selling in Cyclical amp Reopening Stocks A potential significant contrarian Buy opportunity setting up for Cyclicals soon watch closely for basing
1415264813543038981,2021-07-14 11:00:00+00:00,286,49,Have been focused on next steps for Equities Was constructive Tech Growth Bonds since March but outperformance may be ending Meanwhile some Cyclicals at great Buy levels AND mood is down sharply Looks like a great setup to be contrarian again Back with more soon
1413396845787746312,2021-07-09 07:17:22+00:00,2,0,Check out he runs several fantastic threads on this amp other related topics always separating the signal from the noise
1413229637166063621,2021-07-08 20:12:56+00:00,3,0,Very interesting indeed
1413163654401429513,2021-07-08 15:50:45+00:00,3,0,All but one in the last year the one other time was October 27 1997
1413139085460267015,2021-07-08 14:13:07+00:00,511,126,Everyone with a foot out the door Today s Low TICK tied for 4th lowest in history 31 years Prior extremes marked capitulation selling Stocks had minimal further losses amp bottomed within 0 2 days All but one record spike came in the last year is this time different
1411354935380353024,2021-07-03 16:03:32+00:00,11,1,This whole year I ve seen relentless negative feedback As far back as Jan every day some sloppy chart going around this is the top last time this happened stocks crashed Everyone w a foot out the door now turning to anger Still a ways to go for silence capitulation
1411278550640979968,2021-07-03 11:00:01+00:00,676,151,Stocks closed at an All Time High 7 straight days a very rare historically Bullish signal NO streak marked an immediate or significant Top Initial drawdowns were minimal In most cases Stocks extended significantly higher for months even years Follow the Trend
1411021854530322432,2021-07-02 18:00:00+00:00,329,38,A sight to behold Every day this year I was told to Sell countless reasons this will end badly Tried to share what s useful but even this week s responses show many still fighting it It will end at some point when Bears turn silent Read the responses Happy July 4
1410191383810306053,2021-06-30 11:00:00+00:00,371,82,S amp P Breadth remains strong 5 Day Breadth nearly hit 70 among the Top 5 strongest since 2009 Concern over Breadth is another example of Traders with one foot out the door all year Pullbacks can happen but this is not how Bull Markets usually end Follow the Trend
1409495921415626755,2021-06-28 12:56:29+00:00,12,1,chart life Those 2nd Half stats are pretty stunning though was quite surprised
1409466614186233858,2021-06-28 11:00:02+00:00,245,38,HISTORICAL STUDY S amp P 1H RETURN gt 10 Critical data amp Reference notes based on similar years what could Stocks do from here Key ideas amp core findings are organized below could be quite important Will revisit this in time stay tuned and let s get ready for 2H
1408756934799409152,2021-06-26 12:00:01+00:00,666,148,Everyone has a foot out the door Equity traders cut exposure aggressively again this week even as SPX broke to new highs Traders have been fading rallies for months hoping to sell the top This behavior is miles away from euphoria follow the Trend
1407401453954686976,2021-06-22 18:13:49+00:00,8,1,cippa A good reference for Traders of all experience levels
1407390715139788807,2021-06-22 17:31:09+00:00,594,97,Bitcoin showing perfect bottoming setup for a massive summer rally Just need confirmation maybe soon we ll see Would be textbook after the extreme noise on this site today Trading is a serious game When clowns gather the market likes to remind who s really in charge
1407050192608694279,2021-06-21 18:58:02+00:00,8,0,Stunningly similar to late Jan after that pullback in the market My comments on sentiment then could practically copy amp paste them again today
1407043070395289602,2021-06-21 18:29:44+00:00,438,82,Massive strength in Stocks today If SPX closes here would be the most powerful Breadth spike since APR 2020 96 of Stocks up a textbook response to last week s oversold signals Critically comments in recent days show a LOT of Traders standing in the way Be prepared
1407002880591159298,2021-06-21 15:50:02+00:00,265,16,Today s rally not surprising after the weekend bearfest on this site Cyclicals back on schedule Remains a textbook rally all the right Stocks engaged Good charts are being bought despite many reasons to sell Setups still moving w precision amp no hesitation a major tell
1406220217584435205,2021-06-19 12:00:00+00:00,709,159,S amp P Breadth is quite oversold And key Cyclical Sectors are extremely oversold XLY and XLB most extreme since MAR 2020 bottom XLF tied with SEP 2020 bottom XLI tied with OCT 2020 amp JAN 2021 bottoms ANY uptick could trigger a strong summer rally be prepared
1405117961669545986,2021-06-16 11:00:02+00:00,231,56,Great chart from NDR via popina NDR s models suggest a much harder 2H for Stocks The Trillion Dollar question are Stocks peaking OR can they spike in a summer climax Either way the Fed will be a Major factor Keep this chart close and trailing stops closer
1404393178514472965,2021-06-14 11:00:00+00:00,217,37,Last month Nasdaq Newsletter Exposure plunged at one of the fastest rates in history Priors led to the Nasdaq gaining 5 3 over the next month on average REVIEW Nasdaq up a solid 8 since My Notes below Watch this indicator closely we may see it again
1403306013520896002,2021-06-11 11:00:00+00:00,389,58,ARKK Bears still pressing the big Short Shorts more than doubled since Feb Shorts have little profit any bounce would create big losses Many key ARK holdings are basing and turning up In a year where Shorts have been relentlessly squeezed what happens next
1400044523263127552,2021-06-02 11:00:00+00:00,400,85,Momentum just got a whole lot cheaper Indexes rebalanced to the best performing Stocks A huge shift to Cyclicals amp Value the new Leaders Momentum valuation is now HALF of last year s peak Trading well AND still cheap Flows will likely follow Got Momentum
1397870196874878976,2021-05-27 11:00:00+00:00,927,192,Important strength in Growth Stocks One third of Nasdaq Stocks have triggered Buy signals the most since March 2020 Most spikes of this magnitude led to bottoms or big rally extensions A textbook Bull Market response after a sentiment capitulation follow the Trend
1396783032426647556,2021-05-24 11:00:00+00:00,573,99,Everyone has a foot out the door QQQ had another mini panic this month The market dropped a little and everyone ran for the exit The story of 2021 a rally that keeps renewing itself with minor pullbacks shaking everyone out A textbook Bull market follow the trend
1395722736903852039,2021-05-21 12:46:46+00:00,3,0,I knew Paul many years Have every one of those covers
1395695867433132032,2021-05-21 11:00:00+00:00,351,68,Low Rates were THE hot cover story nine months ago My updated chart below and the tweet that started it all Inflation worries are now at record highs the cover story again Is this a contrarian s dream trade again Stay tuned Have a good weekend
1395010880979484672,2021-05-19 13:38:06+00:00,4,0,Similar indeed Some Stock groups working well others best avoided for now As I wrote in April sticking w quality growth cyclicals emphasis on quality You don t have to overextend risk for decent potential returns It worked in 2020 but clearly being punished this year
1394971097515401218,2021-05-19 11:00:01+00:00,364,97,Everyone has a foot out the door Nasdaq Newsletter Exposure has plunged at one of the fastest rates in history That reflects a remarkably quick rush for the exits Previous cases led to the Nasdaq gaining 5 3 over the next month on average watch closely
1394246323763912705,2021-05-17 11:00:02+00:00,549,105,Core Models reached extreme oversold and turned UP on Friday Another important bottom may be in similar to Jan Mar see April blog The story of 2021 a rally that keeps renewing itself with minor pullbacks shaking everyone out A textbook Bull market follow the trend
1389617418314649606,2021-05-04 16:26:25+00:00,290,21,A few more days like this and we may get another Core Buy signal similar to late Jan amp again in early March News just as bad as it was then Also like then many key Stocks still holding well We ll see one day at a time Back with more soon
1388036415527825408,2021-04-30 07:44:04+00:00,219,48,Everyone has one foot out the door continued Cash Sees Largest Weekly Inflows Since March 2020
1387463397701300224,2021-04-28 17:47:06+00:00,0,0,Those amp GDX pulling back within uptrends until market says otherwise
1387451550293975040,2021-04-28 17:00:01+00:00,218,28,Said this last month absolutely textbook strength coming from all the right individual Stocks Setups responding w precision amp no hesitation a major tell Now Energy back on schedule Cyclicals even office REITs ready to go EU Banks engaged No stone left unturned rally
1385549011436773381,2021-04-23 11:00:01+00:00,680,121,Here is my latest report A Major Update on Markets Lessons from 2020 A Look at 2021 Major themes amp ideas Thoughts on Markets moving forward New from Macro Charts blog
1384476951952322562,2021-04-20 12:00:02+00:00,223,17,Working on a new report the biggest one I ve published Haven t written in six months there s a lot to cover Make sure to sign up for free at should be out later this week Have a great week ahead
