id,created_at,favorite_count,retweet_count,text
1581025082784514048,2022-10-14 20:52:08+00:00,219,30,For those interested in the story behind the story of Trevor Milton and Nikola we have been working with the Wall Street Journal for months Hear the details in WSJ s Bad Bets podcast NKLA Spotify Apple
1581016224011816960,2022-10-14 20:16:56+00:00,1301,223,BREAKING After deliberating for less than a day the jury has found Nikola founder Trevor Milton guilty on 3 counts of fraud NKLA
1577387278921617422,2022-10-04 19:56:48+00:00,3362,217,We have closed our long position in Twitter
1577284451389739008,2022-10-04 13:08:12+00:00,136,26,On Friday the SEC charged multiple individuals over an alleged deceptive scheme to promote and secretly dump shares of LOOP This includes former LOOP director Donald Danks featured prominently in our report LOOP CEO Daniel Solomita was named as a relief defendant
1575559862225760256,2022-09-29 18:55:18+00:00,623,42,We re grateful that despite his ample resources Trevor Milton s efforts to suppress backfired spectacularly He was the first witness at Trevor s trial amp his testimony was damning 45 ends
1575559858467655681,2022-09-29 18:55:17+00:00,606,73,From what we gather Trevor Milton likely through law firms hired an army of spies across the nation to harass and intimidate critics suspected critics Most people aren t aware that these activities go on but they are becoming common weapons for the rich amp powerful 44 x
1575559855800451072,2022-09-29 18:55:16+00:00,315,35,We later ID d several operatives Natalia was a used car saleswoman in Miami Neil was a former DoD contractor with intelligence experience The surveillance car was owned by a retired NYPD detective who works security 43 x
1575559850263576578,2022-09-29 18:55:15+00:00,250,19,We decided to go outside to speak with the vehicle s occupants After we approached the man in the driver s seat threw something in the back turned the car on and sped out almost crushing against a barrier That was the end of the day 42 x
1575559819947573249,2022-09-29 18:55:08+00:00,222,11,Igor left to go home 20 minutes later he was back with a cheerful warning The hotel was being surveilled by 2 people in a dark sedan with tinted windows amp electronics equipment in the front he told us They d followed us back 41 x
1575559816420167681,2022-09-29 18:55:07+00:00,231,12,Igor rejoined us at the hotel amp reported that there were at least 3 operatives in the park surveilling us including this gentleman very openly recording it 40 x
1575559810183208961,2022-09-29 18:55:05+00:00,174,8,got back from asking Neil questions and turned to Natalia with more questions She stuttered amp eventually bolted We went back to the hotel amp filmed putting the USB drive into an evidence bag bound for a forensics lab 39 x
1575559805221056513,2022-09-29 18:55:04+00:00,229,11,Overwhelmed Natalia eventually blurted I m not saying nothing else without my attorney I have a right This confused us we ve asked a lot of people questions but never had anyone reply with their Miranda rights 38 x
1575559803459420161,2022-09-29 18:55:04+00:00,182,9,Yes We asked if she sent the first one trying to establish whether the phishing email had been hers Yes The camera was now on her w a boom mic above her head Natalia became uncomfortable amp started swatting at the boom mic deflecting questions 37 x
1575559801832345600,2022-09-29 18:55:03+00:00,186,11,Everyone eventually realized the camera crew was at a table behind us filming everything A lightbulb went on for Neil who up and bolted while followed him asking questions Natalia froze amp Nate started asking if she had sent the emails to 36 x
1575559800078802944,2022-09-29 18:55:03+00:00,192,9,They didn t seem to get it They were unprepared amp had no idea we wrote the critical report and that we weren t the whistleblowers they thought They thought we were just volunteering information I m Neil replied the source helpfully 35 x
1575559797536980993,2022-09-29 18:55:02+00:00,202,11,The camera crew leapt from the van and headed towards us then confessed to Natalia amp the source My name is actually Nate Anderson I m the founder of Hindenburg Research And this is my friend John Scott Railton 34 x
1575559794869444608,2022-09-29 18:55:02+00:00,166,9,We all got what we were looking for identification amp the USB drive A calm settled over the table Previously Natalia had asked how she d recognize us in the park said he would wear a Nikola hat At this point he gave the signal taking the hat off 33 x
1575559789635112960,2022-09-29 18:55:00+00:00,187,12,Eventually the source dropped this line Listen guys I m having a really hard time hearing you Maybe it would help if you take your masks off This led to a negotiation we agreed to take our masks off if they took theirs off amp gave us the USB They agreed 32 x
1575559784358875136,2022-09-29 18:54:59+00:00,218,13,Throughout our conversation the source kept leaning in cupping his ear saying he was having a hard time hearing us Smooth right He was very interested in whether we d spoken to the government or to journalists 31 x
1575559778721357825,2022-09-29 18:54:58+00:00,191,13,Eventually the source showed up looked around suspiciously amp sat He didn t bring a sealed manila envelope but said he had a USB with lots of documents His backstory was more credible he claimed to be a systems admin at Nikola who wanted to get the word out 30 x
1575559773373997056,2022-09-29 18:54:57+00:00,215,11,Natalia s backstory had fallen apart fast She d come all the way from Florida to introduce a source she d never met to show documents she d barely seen and had gotten the job because she was a journalist publishing vague articles on the internet 29 x
1575559771075198976,2022-09-29 18:54:56+00:00,198,12,She said she flew from FL the night before We asked her Q As a journalist where do you publish A The internet Q How did you meet your source A The internet Q Have you seen the damning documents on Trevor A Uhh sort of Really quickly on a Zoom call 28 x
1575559767648399360,2022-09-29 18:54:55+00:00,198,10,Eventually a woman w a strong Eastern European accent came up to us She was incredibly nervous We asked Natalia where her source was She said he was waiting nearby while she vetted us But she asked us no questions so we started asking about her backstory 27 x
1575559762116513792,2022-09-29 18:54:54+00:00,188,10,We went to the park amp waited but Natalia was a no show 20 mins passed amp finally she texted us I m here already She tried to move us to another part of the park We suspect this was to disrupt potential countersurveillance efforts We declined amp insisted she join us
1575557354426634241,2022-09-29 18:45:20+00:00,206,9,This was all during peak Covid so we were all masked and figured they couldn t ID us or vice versa with masks on This would pose a challenge for both sides 25 x
1575557349145575424,2022-09-29 18:45:19+00:00,198,13,We also had a water bottle camera amp someone whose job was to sit at a parallel table face the bottle camera toward our table and talk as though she was on the phone A camera crew would be ready in a nearby van to jump out when we gave the signal 24 x
1575557347271114752,2022-09-29 18:45:18+00:00,201,9,We texted Natalia amp said actually had several contributors amp we d feel more comfortable if another person joined She agreed from their perspective it was 2 whistleblowers for the price of 1 was in as our 2nd whistleblower and was wired too 23 x
1575557345152753665,2022-09-29 18:45:18+00:00,210,14,Day of the meeting We had a staging area at a nearby hotel where we got set up with buttonhole cameras amp audio brought a shirt with black buttons which were then cut off the top 2 replaced with cameras amp the rest re stitched with matching ones 22 x
1575557340551585792,2022-09-29 18:45:17+00:00,216,10,Meanwhile as the meeting neared Natalia requested that we switch from email to messaging Given the potential to unmask us devised an elaborate burner setup to make it hard to locate the handset or identify the owner 21 x
1575557338274353152,2022-09-29 18:45:16+00:00,206,12,Igor suggested Madison Square Park wide open lots of people Impossible to maintain operational control The location was scouted finding 6 tables near the south of the park amp the direction to face for the best lighting for our hidden cameras given the sun 20 x
1575557331839987712,2022-09-29 18:45:15+00:00,185,11,The park was also close to the Mayor s mansion If they staffed the job with local ex police they could run interference on anyone we brought ask what they are doing there ask why they are filming etc 19 x
1575557329965449217,2022-09-29 18:45:14+00:00,201,9,Igor would arrange for a team to run counter surveillance then tail the team with Natalia Igor s reaction to her location proposal bad idea Few entrances often empty Easy for the other side to maintain operational control 18 x
1575557328233189376,2022-09-29 18:45:14+00:00,299,22,We then enlisted ostrovskiy a surveillance expert who was once hired by Black Cube to spy on Ronan Farrow on behalf of Harvey Weinstein Igor instead blew the whistle exposing Black Cube to Farrow documented in the book Catch and Kill 17 x
1575557325531729921,2022-09-29 18:45:13+00:00,192,11,Natalia wanted to meet on the West Coast but we pushed for NYC saying we were in town visiting family She proposed 10 30 AM at Carl Shurz Park on the Upper East side near the Mayor s mansion 16 x
1575557320205283328,2022-09-29 18:45:12+00:00,182,10,Natalia promised to bring the source a USB drive with the information and one sealed Manila folder with original documents that are in his possession 15 x
1575557316136534016,2022-09-29 18:45:11+00:00,225,13,So of course we agreed to meet The plan amp would go to the meeting in lieu of the whistleblower see who turned up play out the deception amp then confront them 14 x
1575557314526212096,2022-09-29 18:45:10+00:00,202,13,The premise of a meeting between anonymous sources made no sense Surely it would be better to contact or another media outlet covering the Nikola fraud story us or just call the feds 13 x
1575557311933784065,2022-09-29 18:45:10+00:00,186,13,Natalia also promised a source who had damning documents memos video and audio files The catch The source would only meet with our anonymous whistleblower in person 12 x
1575557307491983360,2022-09-29 18:45:09+00:00,210,11,Engaging with Natalia definitely seemed the more interesting path responded back and Natalia re affirmed that she could get a positive article in the Guardians 11 x
1575557303922987008,2022-09-29 18:45:08+00:00,322,25,After all has experiencing turning the tables on mercenary spies Through his work exposing cyber arms dealers he was targeted by the private spies at Black Cube Then he ran a high profile sting on them 10 x
1575557301947322369,2022-09-29 18:45:07+00:00,240,16,Elements of the link seemed broken by the time examined it but it had hallmarks of a social engineering attempt and possibly phishing We thought we should ignore the email and just be on guard but suggested What if we engage instead 9 x
1575557299703541760,2022-09-29 18:45:07+00:00,236,17,suspected the email was a ruse to discern his identity It was clunky but concerning amp had a suspicious link We contacted of Citizen Lab an expert in cyber espionage amp hacking against civil society amp whistleblowers for help 8 x
1575557295542796288,2022-09-29 18:45:06+00:00,218,10,In early October whistleblower got an email from a woman named Natalia who claimed to be a journalist with access to The Guardian She emailed from a Gmail account with the username Natalia007 7 x
1575557290584702976,2022-09-29 18:45:05+00:00,269,12,The whistleblower had used Twitter to call out Trevor Milton s numerous lies He also had an anonymous ProtonMail email account tied to the Twitter account 6 x
1575557286332071936,2022-09-29 18:45:04+00:00,279,13,Hindenburg founder had also learned from colleagues that private investigators were doing reference checks on him Within about a week of all this key whistleblower received a very suspicious email 5 x
1575557283597418496,2022-09-29 18:45:03+00:00,425,57,The former Nikola employee later told us that the retired head of New York s DEA office James Hunt was knocking on doors in Utah flashing his DEA badge and asking former colleagues questions about him 4 x
1575557279310819328,2022-09-29 18:45:02+00:00,316,20,In Oct 2020 a month after our report we learned that a former Nikola employee had his phone account hacked and his messages amp emails breached He was not a whistleblower for our report but fit the description of a potential whistleblower who Trevor may have suspected 3 x
1575557276840198149,2022-09-29 18:45:01+00:00,341,25,In September 2020 we reported that NKLA s hydrogen truck tech was too good to be true The report included evidence from a key anonymous whistleblower Milton was subsequently criminally charged with fraud 2 x
1575557272532811778,2022-09-29 18:45:00+00:00,3001,736,Trevor Milton billionaire founder of NKLA is currently on trial for fraud Shortly after his hydrogen truck company was exposed an army of hackers and spies started targeting his critics and whistleblowers Here s what happened amp how we turned the tables 1 x
1574397316454383617,2022-09-26 13:55:45+00:00,62,14,Update Per below we filed a lawsuit against ENOB last month Friday the company issued an amended 8 K that removed its misstatement
1567613360216088577,2022-09-07 20:38:44+00:00,79,8,The SGLY CFO who was also featured prominently in our report was just terminated by the board for cause
1562804420407988225,2022-08-25 14:09:43+00:00,54,7,Given that the court order only covers our original EBIX report tweets it won t cover this tweet So here is our report again for any Indian readers who may have missed it We continue to expect its planned IPO will flop or fail
1562804418847711233,2022-08-25 14:09:43+00:00,16,2,EBIX has failed to respond to basic questions on accounting transparency instead obfuscating or ignoring the issues This included filing for a frivolous order in lower Indian courts to hide our Ebix report tweets from Indian audiences
1562804417253978116,2022-08-25 14:09:43+00:00,11,0,The apparently erroneous metrics are prefaced with an auditor s report saying they use the same accounting treatment as per the accounting policies and grouping classifications This suggests an issue with the audit itself We have sent our new findings to SEBI amp the PCAOB
1562804414867709953,2022-08-25 14:09:42+00:00,17,1,For instance technology expenses and interest on convertible debt are lower in the 12 month period than the 6 month period Multiple revenue and expense items for the 12 month period are lower than the 6 month numbers EBIX
1562804409964249088,2022-08-25 14:09:41+00:00,18,2,Update We ve identified what appear to be more glaring accounting errors in EBIX s Indian IPO draft prospectus For example in its financial statements numerous 6 month accounts clearly do not reconcile with 12 month numbers
1558187035814494208,2022-08-12 20:21:53+00:00,119,14,The SGLY CEO was just forced to resign The Special Committee recommend ed that Mr Jie be suspended immediately as the Company s CEO pending the Special Committee s further investigation into allegations raised in the report of Hindenburg Research
1547214020909752320,2022-07-13 13:39:03+00:00,1974,303,We have accumulated a significant long position in shares of Twitter Twitter s complaint poses a credible threat to Musk s empire
1545067775324000256,2022-07-07 15:30:38+00:00,65,4,Rather than respond to the substance of our report EBIX seems to have filed an ex parte one sided motion in Indian lower court without serving us trumpeting it as a vindication This hollow PR move just broadens our report s reach We stand by our findings and remain short
1537415337288814592,2022-06-16 12:42:34+00:00,47,5,Overall we expect EBIX s planned subsidiary IPO will flop or fail Given its massive near term debt load in a rising rate environment we see significant solvency risk over the next 12 months
1537415333232918528,2022-06-16 12:42:33+00:00,24,2,As a former EbixCash exec told us The financial reporting was a very controlled thing It s very difficult for anybody running the company to have much visibility on the financial side It s very centrally controlled by Robin Raina and his close team EBIX
1537415331186098181,2022-06-16 12:42:33+00:00,24,5,EBIX has cycled through 7 different auditors since 2004 a classic hallmark of accounting irregularities Its current auditor KG Somani is an Indian firm whose only U S listed client is Ebix per Public Company Accounting Oversight Board PCAOB records
1537415327121915907,2022-06-16 12:42:32+00:00,24,2,EBIX has a complicated structure reporting 69 key subsidiaries in 2021 with other sub entities In 2021 37 of its pre tax income was derived from opaque tax havens like Dubai amp Mauritius Given our findings we suspect there are other accounting skeletons in its closet
1537415322898255872,2022-06-16 12:42:31+00:00,23,2,We also tested the app Virtually every claimed feature didn t work An EbixCash rep told us the app was under maintenance Based on our experience the app doesn t even appear ready for the market let alone a prime time IPO
1537415318364110848,2022-06-16 12:42:30+00:00,24,2,EbixCash touts its technology offering claiming its app has 1 5M downloads The Google Play store shows 100 000 downloads w an average review of 1 5 stars on 2 400 reviews Many 1 star reviews cite complaints such as money being stolen terrible service amp app not working
1537415312919957505,2022-06-16 12:42:29+00:00,26,1,EbixCash s subsidiary listed 970 independent distributors on its website We called all 403 didn t pick up 527 told us they didn t sell Ebix cards and 40 7 told us they sold the cards Many who sold the cards told us they were selling less now than before
1537415310516559874,2022-06-16 12:42:28+00:00,33,1,EbixCash also claims to have a large retail distribution network We visited one branch outlet highlighted in an EbixCash corporate presentation and found that it doesn t exist The picture of the branch seems to be photoshopped to include an Ebix storefront where there isn t one
1537415299095470081,2022-06-16 12:42:25+00:00,23,3,The 2nd customer accounted for 43M in revs to EBIX in 2021 amp was formed in 18 Despite claiming that 99 of its rev is derived from e commerce its website doesn t work It is registered to a 525 sq ft office in Delhi We visited and found the business is no longer there
1537415292653121539,2022-06-16 12:42:24+00:00,28,4,The top customer reported just 151k in sales in its most recent financials 20 but has supposedly accounted for 46M in rev to EBIX in 21 We visited its address amp no one was there Its key product was an app with only 1000 downloads amp 5 reviews the last from 2018
1537415287930224646,2022-06-16 12:42:23+00:00,20,1,Indian corp records reveal that EbixCash s key gift card subsidiary has 2 customers that comprised a total of 89M in 21 revs 10 of EBIX s revs Neither customer s business appears functional The top customer appears to have an undisclosed relationship with the entity
1537415283446513667,2022-06-16 12:42:22+00:00,22,3,In Feb 2021 EBIX auditor RSM resigned over a lack of evidence explaining unusual transactions related to the Company s gift card business in India
1537415279789199362,2022-06-16 12:42:21+00:00,17,2,But the planned IPO has faced questions and delays for the last three years The company had previously missed targets of 2H 2019 Q2 2020 towards the end of 2021 and Q1 2022 as prior planned dates for the IPO
1537415278027542529,2022-06-16 12:42:20+00:00,23,3,For EBIX the IPO is a race against the solvency clock the company has 643 9M in debt coming due in February 2023 and only 75 9M in cash and cash equivalents as of last quarter end It hopes to deploy 350M in proceeds from the IPO to pay down its debt
1537415276370792451,2022-06-16 12:42:20+00:00,18,1,At EbixCash the subsidiary it plans to IPO the gift card division accounted for 82 of 2021 revenue EBIX
1537415274311438339,2022-06-16 12:42:19+00:00,17,1,EBIX reported revenue growth of 71 during the 2 year period of 2019 2021 driven largely by sales of prepaid gift cards Without its gift card division Ebix s sales would have declined by 32 in the period
1537415269773152257,2022-06-16 12:42:18+00:00,13,1,EBIX is planning a 4 5 billion IPO of its 100 owned Indian subsidiary EbixCash implying an imminent quadrupling of Ebix s enterprise value Ebix stock tore 75 higher on news of the planned IPO but has since fallen back to pre IPO announcement levels
1537415265067094016,2022-06-16 12:42:17+00:00,28,2,EBIX is a U S listed conglomerate with a focus on payment services travel and IT in India with a market cap of about 800 million and an eccentric Chairman amp CEO Robin Raina
1537415258905657345,2022-06-16 12:42:16+00:00,277,56,NEW FROM US Ebix This House of Cards Seems To Have a Glaring Fake Revenue Problem 1 x EBIX
1533906708833218561,2022-06-06 20:20:32+00:00,91,15,Update A video of CEO Mark Dybul praising the brilliance of Doctor Serhat has been deleted from ENOB s YouTube channel We anticipated this and have re uploaded a saved copy of the video under fair use as a matter of public interest
1532738143606263810,2022-06-03 14:57:04+00:00,31,6,We have added our full response as an addendum to the bottom of our ENOB report found here
1532738141282525191,2022-06-03 14:57:04+00:00,32,3,Further after repeatedly failing to respond to requests for comment on Gumrukcu s active criminal case in Turkey ENOB falsely claimed it sent a response that we ignored We have sent a cease amp desist and intend to file suit should it not correct its misstatement
1532738136731570176,2022-06-03 14:57:03+00:00,15,4,ENOB said Gumrukcu has had no formal role with the company ever since it terminated his scientific advisory role all of a week ago after it learned of his indictment in the alleged murder for hire plot Earlier ENOB s CEO Dybul gushed about him
1532738132323487744,2022-06-03 14:57:02+00:00,17,3,Yesterday ENOB issued a brief response to our report For the first time the company stopped referring to Serhat Gumrukcu as a doctor a tacit admission that he may have fabricated his medical credentials From a week ago compared to yesterday
1531970664114044928,2022-06-01 12:07:23+00:00,49,3,With its founder and source of scientific discoveries jailed on murder for hire allegations cash burning ENOB without peer reviewed research and no genuine clinical prospects is now a catch me if you can story that has finally reached the end phase
1531970662310494208,2022-06-01 12:07:23+00:00,41,6,We think Gumrukcu is a lifelong con artist who has catapulted himself from being a small town Turkish magician to leading a publicly traded Nasdaq listed medical research enterprise and fooling many along the way
1531970661035528196,2022-06-01 12:07:22+00:00,22,2,Gumrukcu siphoned an estimated 20M from ENOB through license agreements consulting contracts amp other transactions Gumrukcu amp his spouse own the largest stake in ENOB about 32 of the co worth 90M as of this writing We expect he will sell to fund his legal expenses
1531970659856830464,2022-06-01 12:07:22+00:00,25,1,When we followed up with Piot and asked whether he had validated the science presented by Gumrukcu he later wrote to us I have never validated anything and they should not use my name
1531970658149748736,2022-06-01 12:07:22+00:00,40,3,I agree retrospectively I should have done some due diligence said a world renowned microbiologist who briefly served on ENOB s Scientific Advisory Board who was previously quoted by Enochian as being blown away by Gumrukcu s brilliant creativity
1531970654840446977,2022-06-01 12:07:21+00:00,31,1,Despite ENOB s claims that scientists are still behind its research many are backing away A cancer doctor Gumrukcu had claimed was his mentor told us a picture of him on the website for Gumrukcu s research entity is fake I never wore a Seraph coat It s a forgery
1531970651875119104,2022-06-01 12:07:20+00:00,32,2,Former employees have compared ENOB to Theranos in the sense that no one can question Gumrukcu with one saying there is no room in the company to have any doubt
1531970650482655233,2022-06-01 12:07:20+00:00,39,3,Based on our investigation we strongly believe that Gumrukcu s education credentials are entirely fabricated Consequently we believe ENOB s claimed scientific breakthroughs have been developed by a fake doctor with a long criminal rap sheet who now stands accused of murder
1531970648884629505,2022-06-01 12:07:19+00:00,31,2,Gumrukcu s magic mentor shared grainy DVD recordings of Gumrukcu s local performances that he found stored in a dusty cardboard box in the backroom of a magic shop The performances took place in Turkey at times when Gumrukcu would later claim to be in Russia studying medicine
1531970643893358600,2022-06-01 12:07:18+00:00,38,3,Contrary to his claims we learned of Gumrukcu s actual past by scouring old magic shops and second hand bookstores in Turkey We found Gumrukcu was a local magician with his stage name Dr No he studied and taught spoon bending firewalking and performing as a mentalist
1531970639946518528,2022-06-01 12:07:17+00:00,30,1,Turkish criminal records show that Gumrukcu admitted to police that his highest level of education was a high school graduate despite the arrest taking place after the period where Gumrukcu claimed to have already been a doctor
1531969206060822529,2022-06-01 12:01:35+00:00,74,13,As part of our research we purchased a similar black market Russian medical degree from the same school and with the same claimed major the same date and the same official stamp as Gumrukcu s The process was frighteningly easy
