id,created_at,favorite_count,retweet_count,text
1604340923399290881,2022-12-18 05:00:58+00:00,58,1,Congrats to BillsMafia on an incredible season so far Hey dig your warm coat out of the closet the road to the Superbowl goes through Orchard Park
1604328907255185410,2022-12-18 04:13:13+00:00,309,17,He was paid 15 million in stolen money he needs to return it If he took that stolen money and invested in something that lost 100 back into FTX that is his problem not the defrauded customers of FTX
1604322243810627587,2022-12-18 03:46:44+00:00,1612,103,And if you had any integrity you would return the 15 million you were paid to the administrators of FTX Until you do I see you difference between you and a low life hustler
1604321451036839936,2022-12-18 03:43:35+00:00,4537,536,You did not invest with an entrepreneur You were paid with stolen customer money to defend the reputation of a criminal who is now in prison If you re incapable of telling the difference delete your account and just go away You are a dangerous person
1603914056489963520,2022-12-17 00:44:45+00:00,5,0,The other half was in Amazon YTD 47 3
1603912230055149570,2022-12-17 00:37:29+00:00,99,9,The AquaDom stood 46 feet high 38 feet in diameter and cost around 13 6 million to build It opened in 2003 and underwent a modernization procedure around two years ago It was described by its makers as the largest cylindrical free standing aquarium in the world
1603911096137564160,2022-12-17 00:32:59+00:00,79,12,Video of inside of the wreckage
1603833608308916253,2022-12-16 19:25:04+00:00,1364,174,A Raddison Hotel in Berlin has a 264 000 gallon fish tank in its lobby called the AquaDom It broke and flooded the hotel And they now have 1 500 dead fish in the lobby So if you re having a crappy day you re not the janitor who has to clean this up
1603823528867921942,2022-12-16 18:45:01+00:00,55,6,
1603816987418820638,2022-12-16 18:19:01+00:00,4,0,see the pinned tweet
1603816375545364490,2022-12-16 18:16:36+00:00,25,0,Nuke Ackman said hell is coming and started to cry At the time everyone thought he meant the US economy But with hindsight it more looks like he was probably referring to his performance paycheck
1603815629076693021,2022-12-16 18:13:38+00:00,4,0,Professional forecasters looking at the US economy think what Yellen said also applies to the US They have the probability of a US recession in the next year at its highest level in 50 years
1603814078283235341,2022-12-16 18:07:28+00:00,258,26,Bloomberg headline from about 2 hours ago YELLEN SAYS WORLD IS FACING SERIOUS ECONOMIC HEADWINDS Below is from a week ago All bases covered
1603796265447620611,2022-12-16 16:56:41+00:00,830,90,Do and understand that being associated with this charlatan stains them Do they care
1603588293576237057,2022-12-16 03:10:17+00:00,260,35,2 2 Blue is CPI as it was reported at the time Orange is CPI calculated the way it is today The bottom panel is the difference
1603588292175355911,2022-12-16 03:10:16+00:00,821,167,1 2 This series recalculates CPI inflation using today s methodology back to 1949
1603519798717341697,2022-12-15 22:38:06+00:00,63,11,
1603454278059933703,2022-12-15 18:17:45+00:00,75,14,
1603145194785882113,2022-12-14 21:49:34+00:00,77,6,
1602765621992706048,2022-12-13 20:41:16+00:00,4,0,I was making fun of Brad Sherman s proposals
1602765338420068355,2022-12-13 20:40:09+00:00,0,0,Brad Sherman believes it and he writes the law that determine this
1602764790749081600,2022-12-13 20:37:58+00:00,1,0,I was making fun of Brad Sherman s proposals
1602764581339910144,2022-12-13 20:37:08+00:00,3,0,I was making fun of Brad Sherman
1602731262543790080,2022-12-13 18:24:44+00:00,0,0,andrew Who blocked you
1602730904522211331,2022-12-13 18:23:19+00:00,1,0,Sure you re not this dense Or do I need flash cards to explain to you
1602729718645751808,2022-12-13 18:18:36+00:00,3,0,Or maybe not
1602729555759874049,2022-12-13 18:17:58+00:00,3,0,Where did I say any of this
1602727729232846851,2022-12-13 18:10:42+00:00,17,0,Please consider this tweet and why it illustrates why you should not be investing trading degen ing or even have a draft kings account
1602715186636406786,2022-12-13 17:20:52+00:00,539,41,Did they use the free version or pay for a subscription
1602651297706033152,2022-12-13 13:06:59+00:00,75,4,Andreas has the downside argument I have the upside argument This is how a market is made
1602649314039418881,2022-12-13 12:59:06+00:00,152,13,6 6 Other reasons for inflation slowing in Nov Nov Gas prices 7 7 Home prices rents have been weakening so OER s rise is expected to slow These are the same arguments they use every month and nearly every month they forecast too low So I look for CPI to beat
1602649312323928067,2022-12-13 12:59:06+00:00,82,14,5 6 As pointed out above the Cleveland Fed Nowcast is at 0 47 above even the highest economist estimates from the 62 economists above at 0 4 Driving the downward bias in economist inflation forecasts is a 50 year high in predicting a recession is coming
1602649310436409344,2022-12-13 12:59:06+00:00,60,7,4 6 Given all this my reflex has been that CPI will beat or come in above the median forecast of economists The current median estimate from Wall Street is 0 3 down from 0 4 last month
1602649308855209987,2022-12-13 12:59:05+00:00,65,6,3 6 And now as in the last few months economists blue bars diverged even lower bottom panel from the Cleveland Fed s mechanical Nowcast orange line So strong is the belief inflation is falling economists are more willing to stray lower from the Nowcast red bars
1602649307064279040,2022-12-13 12:59:05+00:00,72,8,2 6 This belief causes economists to keep biasing their forecasts downward Consequently inflation blue bars has come below expectations orange line only 4 times since January 2021 22 months as the black rectangle highlights Inflation regularly beats
1602649305340411904,2022-12-13 12:59:04+00:00,465,61,1 6 A quick about tomorrow s CPI Start with economists are constantly thinking that inflation has peaked One day this broken clock will be correct But it has been spectacularly wrong the last few years
1602518247160545280,2022-12-13 04:18:18+00:00,19,0,You went there so you lost the argument Godwin s law asserts that as an online discussion grows longer regardless of topic or scope the probability of a comparison to Nazis or Adolf Hitler approaches 1
1602509036817195008,2022-12-13 03:41:42+00:00,4,1,Canadian Truckers and Paypal s attempt to change its terms of service showed the way They will just take fiat out of your bank account And if you want it back maybe 90 days in jail Since they don t have enough space they ll schedule you and keep your money until you serve
1602508299983015936,2022-12-13 03:38:46+00:00,1,0,D If they go that far and you still own crypto on your ledger what makes you so sure that will not jail you as an example
1602506712694546436,2022-12-13 03:32:28+00:00,19,0,3k I had laser eyes for years See my pinned tweet This space is the future of finance But there are financial interests and useful idiots like Brad Sherman that will stop at nothing to protect their fiefdoms
1602505370299162624,2022-12-13 03:27:08+00:00,0,0,This was not the case in Canada earlier this year
1602503958135820288,2022-12-13 03:21:31+00:00,2,0,Well if Sherman had his way he would jail 75 million Trump voters
1602501648689119233,2022-12-13 03:12:20+00:00,4,0,So it s like speeding it is illegal and we should get arrested or a ticket which is a form of arrest But don t worry since we all do it and they cannot arrest everyone That is until they invented speed cameras
1602500639468257282,2022-12-13 03:08:20+00:00,9,0,Jimmy Song Bitcoin TINA How did I do
1602500413231697920,2022-12-13 03:07:26+00:00,7,0,Possession of illegal material whether automatic weapons meth or BTC means you go to jail And in the 1930s gold was illegal to own and you went to jail for owning it Why do you think crypto gets a pass if Brad Sherman gets his wish
1602499652808491009,2022-12-13 03:04:24+00:00,2,0,dray Still going to jail if you own BTC if Brad Sherman has his way
1602499427125657602,2022-12-13 03:03:31+00:00,1,0,Misguided maxis are out with a futile argument that bitcoin is not crypto
1602499103027601408,2022-12-13 03:02:13+00:00,91,10,Brad Sherman D CA House Financial Services Committee and will be questioning SBF on Bloomberg today 13 12 My goal is to say enough is enough it is time to prohibit Americans from investing in crypto Yes if you just own it he wants you in jail
1602497575990722562,2022-12-13 02:56:09+00:00,14,0,cryptos are unregulated securities So everyone who deals with them goes to jail
1602496581432901632,2022-12-13 02:52:12+00:00,386,41,Wire fraud wire fraud conspiracy securities fraud securities fraud conspiracy and money laundering Everyone in crypto including the bitcoin is not crypto maxis are subject to being arrested on any of these charges by just existing in the space
1602492470847324166,2022-12-13 02:35:52+00:00,1,0,In 2013 Lanny Brewer the head of the Justice Dept Criminal Division accidentally told the truth about Fuld and was fired the next day
1602490843956379648,2022-12-13 02:29:24+00:00,1,0,Trading This is about a known event at 8 30AM ET The next trade can be 100 pts up or down 100 pts next trade was the case on CPI Nov 10 And yes 2 wks from now the mkt can be in the same place Nov 10 the S amp P was up 5 5 closing at 3 956 It also traded 3 956 at 1 30 PM today
1602461985089720321,2022-12-13 00:34:44+00:00,2,0,He told you they mis appropriated customer funds on his media tour Same thing
1602461457819615232,2022-12-13 00:32:38+00:00,12,1,Where are the points of VIX plotted I don t see it There is no Monday effect due to the days the VIX calculated Please google 0DTE
1602459922062532608,2022-12-13 00:26:32+00:00,7,0,Madoff was in prison the same night
1602458284904022016,2022-12-13 00:20:02+00:00,5,1,Are you going to trade it
1602457361691590660,2022-12-13 00:16:21+00:00,624,44,About F ing time SAM BANKMAN FRIED ARRESTED IN THE BAHAMAS BAHAMAS AG BAHAMAS SAYS US FILED CRIMINAL CHARGES AGAINST BANKMAN FRIED SAM BANKMAN FRIED CHARGED IN NEW YORK IN SEALED INDICTMENT
1602452928199024641,2022-12-12 23:58:44+00:00,198,7,4 4 Remember the S amp P was up 5 5 last on last month s CPI November 10 the biggest one day move since the pandemic shutdown days of early 2020 Expect bonds to do something similar If you are going to ask which way you should not be trading this
1602452926915661824,2022-12-12 23:58:44+00:00,141,9,3 4 What does it mean The SPX rallied VIX soared today Traders fear a monstrous move next trade at 8 30 AM ET CPI release either way If you re sitting on an SPX profit today the next trade at 8 30 tomorrow is expected to turn into a huge profit or painful loss
1602452925581852672,2022-12-12 23:58:44+00:00,147,25,2 4 The scatter shows 30 years of change in the SPX y axis vs the change of the VIX x axis Red is all the days the VIX has jumped at least 9 Over 100 red dots but only 7 in the upper right quadrant SPX up And only 3 saw the S amp P gt 1 The last such day was May 5 1997
1602452924176928770,2022-12-12 23:58:43+00:00,396,56,1 4 While the SPX was en route to a 1 4 gain Monday the VIX jumped more than 9 to 25 Not only do same direction moves buck the historical pattern but today marks the first time since 1997 that both climbed in sync as much as they did
1602343988752748548,2022-12-12 16:45:51+00:00,88,8,3 3 The Chinese public has been told Covid is akin to the black death justifying harsh zero Covid rules What will their reaction be to talk that cases are still increasing despite official statistics Will citizens voluntarily leave the house and conduct economic activity
1602343986689081346,2022-12-12 16:45:51+00:00,93,11,2 3 As these charts show when you stop testing guess what cases fall
1602343984856436736,2022-12-12 16:45:50+00:00,154,23,1 3 Scenes of disruption are easily visible in Beijing Long lines have formed outside hospitals and people are struggling to find medicine while delivery services have been interrupted as couriers become sick
1601305401407860736,2022-12-09 19:58:53+00:00,82,14,
1601192798878695429,2022-12-09 12:31:26+00:00,70,12,
1601189167374815232,2022-12-09 12:17:00+00:00,10,0,This would be the case if the market was fully of rational investors Instead it is full of degenerate gamblers looking for a quick payday on a pivot Up 5 on the November CPI is not the stuff of people that read Ben Graham
1601079220658372613,2022-12-09 05:00:07+00:00,79,10,ECB staff in pay dispute to hold talks about potential strike via
1601004200758251521,2022-12-09 00:02:01+00:00,1,0,Inflation falling in China reopening upset each other
1600986972096720904,2022-12-08 22:53:33+00:00,835,59,6 6 See what 15 years of QE negative interest rates Fed puts and forward guidance has done to the markets It is not pretty and if inflation were to uptick not forecasting it just saying may god have mercy on your portfolio s soul
1600986970880020482,2022-12-08 22:53:33+00:00,435,27,5 6 Everyone from Jamie Dimon on down is calling for a recession higher unemp lousy earnings and a struggling stk mkt The mkt so needs a pivot that it is now focusing on second and third tier indicators because the only thing that matters is cheap money and liquidity
1600986969659826176,2022-12-08 22:53:33+00:00,414,20,4 6 What does this all mean The market is now a junkie for liquidity that has convulsion over anything remotely related to inflation or wages It is getting the shakes because it is desperate for signs of a pivot
1600986968405733381,2022-12-08 22:53:32+00:00,179,4,3 6 And on Fast money tonight they talked about the importance of PPI on trading tomorrow So now PPI is now a major release
1600986966991859712,2022-12-08 22:53:32+00:00,228,12,2 6 Serious people are saying the release of the Atlanta Fed Wage Tracker showed an uptick in November to 6 4 wage growth from 6 3 in Oct To Repeat the Atlanta Fed Wage Growth Tracker Something that Bloomberg does not even survey the street on
1600986965197090819,2022-12-08 22:53:32+00:00,810,107,1 6 So what happened mid day that the S amp P 500 took a 25 point dive
1600715594940162048,2022-12-08 04:55:12+00:00,220,45,TSMC founder Morris Chang says globalization almost dead Nikkei Asia
1600653459170041856,2022-12-08 00:48:18+00:00,1,0,yes it is
1600537510693986305,2022-12-07 17:07:33+00:00,302,35,To be clear I also think inflation has peaked But this is not an important call The important Q is whether inflation is receding to 2 without a bad recession I do not I think it stops closer to 4 an unacceptable level of inflation This means the Fed does not pivot
1600534440500989952,2022-12-07 16:55:21+00:00,40,2,My bad this is not latest it was written by
1600533271389118464,2022-12-07 16:50:43+00:00,259,30,2 2 Restated I promise you that now this forecast right here is going to be correct Never mind the other 25 consecutive missed forecasts all in the same direction this one is now right
1600533269673541633,2022-12-07 16:50:42+00:00,166,19,1 2 The latest from The end is in sight for one of the biggest sources of inflation Surging housing costs helped keep inflation high this year but have likely already swung into reverse economists say
1600530919198232577,2022-12-07 16:41:22+00:00,95,11,Wall Street wants this to mean non Beijing slaves residents are rushing home to get back to the 12 hour shifts making iPhones They want to believe the entire country now has one purpose meeting cook s production goals In this case the beatings did improve morale
1600477358992957441,2022-12-07 13:08:32+00:00,5,0,An asteroid strike ends QT That is so bullish that might even start a new crypto bull run
1600475291545018370,2022-12-07 13:00:19+00:00,5,1,This is the new bull story Everything goes to hell recession more unemployment contracting earnings whatever gets the Fed to pivot so stocks go up The bear story is no recession and more employment anything that prevents the Fed from pivoting is bad
1600473933941129218,2022-12-07 12:54:55+00:00,0,0,This is not as big a problem as you think see Zoltan s latest
1600471201574330368,2022-12-07 12:44:04+00:00,10,1,You re correct and they are often wrong Or what was the forward looking message from 130 crude oil this past summer
1600470131057958912,2022-12-07 12:39:49+00:00,1,1,They will print it and also give the tsy an iou
1600469869153042435,2022-12-07 12:38:46+00:00,2,0,And what does this mean
1600385565831987200,2022-12-07 07:03:47+00:00,658,73,From 2010 to 2021 how did one get wealthy in the stock market Buy SPY and then constantly complain that the Fed was not doing enough to make them rich Some habits are hard to break
1600173635263553537,2022-12-06 17:01:39+00:00,3,0,It s part of the 1
1600156282702352384,2022-12-06 15:52:41+00:00,229,27,Ranking the financial market reactions to regularly known events during the month 1 CPI Report 40 2 Jay Powell Speech 30 3 Nick Timiraos story about Fed Policy 20 4 Payroll Report 9 5 Every other known event 1
1600147574668681217,2022-12-06 15:18:05+00:00,56,10,BBTV this AM talking about the consensus forming around a recession in 2023 The hope ingrained in this opinion is the Fed will be forced to pivot pushing risk assets higher Also talked about the jobs
1600139659405045760,2022-12-06 14:46:38+00:00,45,3,He is ruining Michael Lewis forthcoming book What will Lewis tell us we don t know or are now sick of hearing about
1599990002674413568,2022-12-06 04:51:57+00:00,119,7,2 2 And now cases in Beijing are yo yo ing all over the place Does the natural progression of a virus explain this
1599989999755481088,2022-12-06 04:51:56+00:00,260,28,1 2 Throughout November in China COVID goes geometric Zero COVID ramps up The public protests resulted in China s most significant mass gatherings since 2020 aka super spreader events So what happens next naturally COVID cases begin to collapse
1599965126844592128,2022-12-06 03:13:06+00:00,21,0,Smart man
1599963355577430016,2022-12-06 03:06:04+00:00,4,0,yes
1599962308947517440,2022-12-06 03:01:54+00:00,10,0,When it ends we ll talk Easing a few testing requirements is not ending lockdowns
1599961039751127040,2022-12-06 02:56:52+00:00,651,47,Ranking the importance of Fed public speeches 1 Jay Powell 74 2 Nick Timiraos 23 3 Gov Chris Waller 1 agrees w Powell surrogate 4 St Louis Fed President Jim Bullard 1 ditto Waller 5 The sum total of every other current former Fed official 1 How did I do
1599870601497190401,2022-12-05 20:57:30+00:00,685,83,
1599434398973063168,2022-12-04 16:04:11+00:00,17,0,Not today but what about the future Start by looking bad over the last 50 years and project the next 50 years
1599433474590461957,2022-12-04 16:00:31+00:00,9,0,I am a professional do not attempt this at home
1599433319925436417,2022-12-04 15:59:54+00:00,12,0,Can t wait
1599409522258284544,2022-12-04 14:25:20+00:00,816,74,Welcome to 2022 where the bull story is everything goes bad and the Fed cuts and we all get rich The market is a liquidity junkie it needs cheap money more than good earnings growth
1599402159388430341,2022-12-04 13:56:04+00:00,702,96,This is going to take many years tons of money and when completed the manufacturing process will be more expensive And then they better hope India or Viernam don t have their own messy political problems
1599399666444926977,2022-12-04 13:46:10+00:00,5,1,They thought something different about the Panama Papers
1599320102809194496,2022-12-04 08:30:01+00:00,7,0,k unfollowing someone because you don t like one retweet at 2am on Saturday night But apparently was fine with the 43 thousand tweets I posted since 2009 before tonight Strange
1599319010423627777,2022-12-04 08:25:40+00:00,2,0,Of course they will When is the question If it is the spring summer great damage will be done
1599317927034880000,2022-12-04 08:21:22+00:00,2,0,Zero covid is inflationary for container goods less supply and deflationary for raw materials like energy and industrial metals less demand Ending zero covid is the reverse
1599316896922288129,2022-12-04 08:17:16+00:00,3,0,k You re that overwhelmed by your personal politics
1599309767201071109,2022-12-04 07:48:56+00:00,54,4,One third of all containers exported to the US come from China Same number of container ships now looking for less and less cargo are cutting rates so the don t stay anchored idle Wall Street sees falling shipping rates and thinks inflation is fixed
1599304324563075072,2022-12-04 07:27:19+00:00,13,0,
1599302725061472257,2022-12-04 07:20:57+00:00,82,2,I disagree with this take I detailed my take last week
1598831556558479360,2022-12-03 00:08:42+00:00,1084,150,So Larry let the cat out of the bag BlackRock doesn t do due diligence they jump on bandwagons like everyone in VC land
1598782722645762048,2022-12-02 20:54:39+00:00,90,6,4 4 So help FinTwit geeks 1 Why did they have a 49 response rate I have not seen anything from the BLS Coding software failure 2 Did the BLS guess for the missing 51 If not should we expect an UPWARD REVISION next month when 000s of businesses are added
1598782720863310010,2022-12-02 20:54:39+00:00,55,6,3 4 What collection methods are used 53 are from companies agreeing the connect their payroll processor directly to the BLS This means the collection is automatic As long as the business continues to pay employees the BLS gets the data
1598782719181234176,2022-12-02 20:54:38+00:00,50,2,2 4 What s in the establishment survey 131k businesses govt agencies 670k individual worksites detailed industry data on employment hours and earnings of workers on payrolls The active sample includes one third of all nonfarm payroll jobs
1598782716979183616,2022-12-02 20:54:38+00:00,228,31,1 4 FinTwit geeks need help on a technical issue Payrolls are calculated via a survey called establishment This survey only had a response rate of 49 4 equaling a 32 year low blue line The red line is the response rate a month later on the first revision
1598761004120276999,2022-12-02 19:28:21+00:00,61,12,
1598542176010571777,2022-12-02 04:58:48+00:00,5,0,Chain link is down 50 since I fud ed on it How bad is your anal tearing
1598541400433623040,2022-12-02 04:55:43+00:00,5,0,
1598519847851151360,2022-12-02 03:30:05+00:00,1,0,jacopino We all do
1598519704435449856,2022-12-02 03:29:31+00:00,11,0,Was funding it around 15 now 7 DM me your address and I ll send you a donut to sit your bags must really hurt right now
1598476885939421185,2022-12-02 00:39:22+00:00,309,43,
1598258155045228545,2022-12-01 10:10:13+00:00,259,25,Once upon a time companies did due diligence Then they passed in Snapchat just a way to send dick pics Uber Zoom and others 100x winners All those prudent people got fired and spray and pray became the new due diligence
1598254775652716545,2022-12-01 09:56:47+00:00,18,1,The wealth effect is believed to be a primary driver of real growth and inflation
1598251547695075330,2022-12-01 09:43:57+00:00,221,49,This is the catch 22 the stock market is stuck in Rally and ease financial conditions GDP improves per GS below The Fed can then stay hawkish and the liquidity junkie stock market does not get its fix of cheaper money rate cuts in 2H 2023 Hoe does it get resolved
1598221546929401856,2022-12-01 07:44:44+00:00,2,0,Keep strong and safe
1598220844769378304,2022-12-01 07:41:57+00:00,4,0,They are and they are fabricating reasons for lockdowns and the public is pushing back
1598220057187733505,2022-12-01 07:38:49+00:00,139,11,7 7 So while Wall Street CCP wants this over and everyone back to making iPhones ASAP the Chinese people seem to have bigger ideas in mind
1598220055049039872,2022-12-01 07:38:49+00:00,77,9,6 7 The easing of the COVID rules actually started a few weeks one month ago The headline was yesterday Yet the protests still happened This is more than just mobility controls CCP word for lockdowns it is a revolution about censorship and freedom
1598220053018972161,2022-12-01 07:38:48+00:00,38,2,5 7 In April even the Beijing metro system saw a big drop in usage with few cases Harder policy Now Beijing cases are higher than in Shanghai in Apr pops equal and Beijing is not shutting completely down 1 9m riders y day The Shanghai metro is fully open
1598220050926043136,2022-12-01 07:38:48+00:00,38,2,4 7 In the spring when cases spiked the Shanghai metro system was completely shut down zero was recorded Apr 1 to May 31 The 7 day average of new positive cases in Shanghai on April 1 was 4 700
1598220048900190208,2022-12-01 07:38:47+00:00,46,4,3 7 But Beijing doubled it cases in just the last five days Not getting better where Xi lives
1598220046605557760,2022-12-01 07:38:47+00:00,54,4,2 7 First here is the latest for the country THIS DRIVES THE POLICY no Qs about death hospitalization never about them Is the virus peaking or is the current large scale testing logistics and protests causing this The headline above says logistics are forcing the chg
1598220044726857729,2022-12-01 07:38:46+00:00,190,23,1 7 Headlines out of China yesterday sounds like a change but is it BEIJING CITY TO LET SOME LOW RISK COVID PATIENTS HOME ISOLATE BEIJING MOVE TO HOME QUARANTINE MARKS MAJOR COVID POLICY SHIFT CHINA S COVID PROTESTS AND STRETCHED INFRASTRUCTURE LED TO CHANGE
1598192592101203968,2022-12-01 05:49:41+00:00,0,0,Snow there
1598077087709270016,2022-11-30 22:10:43+00:00,152,8,All this dissembling is infuriating
1598076489991213057,2022-11-30 22:08:20+00:00,491,31,This is absolutely sickening Would someone please arrest this guy right now
1598071125606817792,2022-11-30 21:47:01+00:00,10,0,Apple is concerned about the content on Twitter and is considering removing them from the app store Apple works closely with the Chinese Government and has said nothing or made any moves to restrict TikTok in any way
1598070437724172288,2022-11-30 21:44:17+00:00,718,155,Powell said the Fed looks for significantly positive real rates across the curve to assess how restrictive monetary policy is Every int rate below colored lines is less than the inflation rate black gray Powell uses Core PCE This means monetary policy is still loose
1598057928145408000,2022-11-30 20:54:35+00:00,0,0,Thank you fixed
1598057704450408454,2022-11-30 20:53:41+00:00,244,19,The next bull market cannot start until a new all time high is made Not a 20 rally off the low what this implies We already had a bull market at 34 440 in 2019 Cannot pay for the same real estate twice DOW JONES INDUSTRIAL AVERAGE SET TO ENTER BULL MARKET
1598054857138921472,2022-11-30 20:42:23+00:00,530,72,From Powell today As many as 2M excess retirements are keeping jobs tight and causing wage inflation What caused this Booming stock housing markets in 2020 2021 By this logic today s rally on Powell s speech worsens things So Jay what are you going to do about it
1598052913640865798,2022-11-30 20:34:39+00:00,87,14,Oh My god this is terrible Ban Twitter
1598050722167558144,2022-11-30 20:25:57+00:00,414,28,5 5 Moderation means when the recession hits unemp rises and inflation falls POWELL WILL CUT RATES The market is a liquidity junkie Hope good cos have a terrible year and lose money Then the Fed will chop rates and stocks will moon Welcome to the logic of 2022
1598050718644326400,2022-11-30 20:25:56+00:00,250,17,4 5 And EVERYONE has inflation returning to the Fed target range shaded area In fact Powell talked about this chart and noted that is always wrong Does not matter they still believe this to be the case Transitory never went away It still lives on
