id,created_at,favorite_count,retweet_count,text
1466429688029528075,2021-12-02 15:30:57+00:00,7,0,SOL continuously categorizes projects as late stage and close to finalization which our research shows to be either non existent or delayed for years Even the projects that we could identify were for the most part delayed by years and way behind company projections
1466429634413830151,2021-12-02 15:30:44+00:00,6,0,It seems to us that SOL has fabricated projects to give the appearance of a better development pipeline and future economics SOL
1466429565778157569,2021-12-02 15:30:28+00:00,7,0,Most of SOL projects are in Europe but our research indicates that most of these projects seemingly do not exist We were able to confirm this in several cases with the local government authorities SOL SOL
1466429528839012366,2021-12-02 15:30:19+00:00,74,32,New research report about ReneSola Ltd SOL out read it here Our on the ground due diligence filings review and communications with local municipalities in Europe indicate that SOL has been vastly misrepresenting its project development pipeline
1453014470981263361,2021-10-26 15:03:40+00:00,9,2,We see 60 downside in the short to medium term once investors and regulators wake up to the company s shenanigans
1453014403499036688,2021-10-26 15:03:24+00:00,12,2,The idea that MP is the only feasible competitor to Chinese producers seems like a complete charade given that its biggest client and significant shareholder is controlled by the Chinese Treasury Department
1453014352445984768,2021-10-26 15:03:11+00:00,5,0,The operations team in charge seems to be the same that led the company into bankruptcy in its previous iteration
1453014287786594313,2021-10-26 15:02:56+00:00,8,2,MP core management team lacks natural resources credibility and consists of financial engineers Management is not so confi dent in themselves either as they have sold close to 356M worth of stock since going public
1453014246908911628,2021-10-26 15:02:46+00:00,11,2,MP has been able to ride the green energy and Electric Vehicle hype by mischaracterizing its business and grouping itself with names like TSLA The chosen valuation comps and metrics are a huge red flag to us
1453014121272774664,2021-10-26 15:02:16+00:00,5,1,MP mine generates nowhere near the economic essence needed to support the current valuation due to the fact that MP mostly mines less valuable rare earth namely Cerium and Lanthanum It does not participate in the favorable trend in rare earth prices like competitors do
1453014032403816478,2021-10-26 15:01:55+00:00,10,1,When comparing MP and Molycorp side by side it appears that MP current plan is almost an identical copy of Molycorp s failed Project Phoenix from almost 10 years ago
1453013962203844613,2021-10-26 15:01:38+00:00,13,0,MP is the second iteration of the same mining venture Molycorp that previously ended in bankruptcy However and his friends were able to bring MP public again at a 300x valuation increase in only three years without significant business improvements we could find
1453013890833555456,2021-10-26 15:01:21+00:00,14,0,We found that Shenghe a related party that accounts for 99 of MP revenue and a significant shareholder can be traced back to the Chinese central government This has been overlooked so far and could potentially pose a national security concern
1453013803994685441,2021-10-26 15:01:01+00:00,12,2,MP was able to sell itself to investors touting the fact that MP is the largest rare earth producer in the western world and the only feasible competitor to Chinese producers In reality we believe that this is nothing more than a smoke and mirrors show
1453013684628992002,2021-10-26 15:00:32+00:00,134,51,MP Materials Corp came public on the NYSE in November 2020 through a SPAC reverse merger backed by SPAC King Chamath Palihapitiya But we believe its another low quality deal that will cost investors dearly Read our new critical report here
1448287531498450946,2021-10-13 14:00:30+00:00,17,4,Peak Fintech Group PKK tried to address the allegations in our critical report from last week but we believe we have caught them in a web of lies Read our rebuttal to PKK response and additional evidence of undisclosed related party transactions here
1445027122511237124,2021-10-04 14:04:47+00:00,4,2,In case you have issues accessing the website here is a link to the PDF
1445026947835310088,2021-10-04 14:04:06+00:00,4,0,We conclude PKK CA is a quintessential China Hustle facing imminent NASDAQ delisting potentially followed by identical CSE action We have shared our findings with both exchanges and PKK CA auditor and consider the stock un investable
1445026870311931906,2021-10-04 14:03:47+00:00,2,0,We believe the real PKK CA mastermind is Liang Golden Qiu a Chinese conman whose prior company LongKey former PKK client related party was blacklisted in China Qiu remains affiliated with this criminal entity
1445026792251740171,2021-10-04 14:03:29+00:00,1,0,PKK CA CEO Joseph Johnson is one of the most promotional figures we ve come across Yet in our view he is just the face of a scheme to enrich Chinese insiders
1445026707593891849,2021-10-04 14:03:09+00:00,1,0,PKK CA scheme runs deeper than fake acquisitions It reported vast revenue growth in its Fintech segment but Chinese subsidiary filings from SAIC expose that PKK CA has never owned Asia Synergy Financial Capital the main operating subsidiary despite claiming to own 51
1445026616728489989,2021-10-04 14:02:47+00:00,1,0,Even if PKK CA purchased these assets they have nominal value and were grossly overpaid for Both Heartbeat and Jinxiaoer generate almost zero revenue low registered capital and limited to no web traffic history
1445026554027851780,2021-10-04 14:02:32+00:00,1,0,PKK CA is not new to the shell game In December 2019 they claimed to direct 1 4m towards a 70 stake in loan brokerage platform Jinxiaoer but filings uncover PKK has never owned Jinxiaoer either
1445026489766981634,2021-10-04 14:02:17+00:00,1,0,While PKK CA touted its 30m September 2021 acquisition of Heartbeat a China insurance company we reveal the entity that received these funds is a potentially undisclosed related party that does not even own Heartbeat
1445026426869239808,2021-10-04 14:02:02+00:00,1,0,PKK CA evolution is questionable at best The company pivoted from failed wannabe Find My iPhone software to revenue less IT services to a fully impaired e commerce platform before becoming a hub for commercial lending in China
1445026359315738628,2021-10-04 14:01:46+00:00,1,0,The uplisting has been less than smooth sailing It took just 11 days for the stock to be halted for filing deficiencies and we believe it is destined for delisting
1445026299580502019,2021-10-04 14:01:31+00:00,2,0,Promotion driven excitement for PKK CA alleged rampant revenue growth has led to a gt 1 000 rise in its stock during 2021 culminating with a NASDAQ uplisting in early September
1445026217011339271,2021-10-04 14:01:12+00:00,32,10,Peak Fintech Group Inc NASDAQ TNT CSE PKK CA is a Canadian parent to subsidiaries claiming to revolutionize China s financial system but we believe it is a fraud Read our new report here
1425107086174785546,2021-08-10 14:49:41+00:00,23,3,In case you have problems accessing the website here is the PDF again
1425102935382450184,2021-08-10 14:33:11+00:00,17,1,We conclude that TSP is nothing but an empty box that was nicely packaged and irresponsibly dumped on US investors We see the stock losing up to 50 within a short to medium timeframe once the hype is over
1425102885474508807,2021-08-10 14:32:59+00:00,12,0,Despite TSP 's attempt to distance itself from its China origins the regulatory uncertainty revolving around Chinese companies listed abroad puts huge headwind on the company s already uncertain future
1425102757334290439,2021-08-10 14:32:29+00:00,7,0,In our view the TSP is particularly vague about their technology due to them simply lacking differentiated technology While the company touts its 1 000 meter LIDAR sensors they are really enabled by third party LIDAR providers that are non exclusive to TSP
1425102710857207815,2021-08-10 14:32:18+00:00,6,0,This relationship is zero risk for Navistar and all the burden lies with TSP While Navistar helps TSP push KPIs it made over 200M from its March 2021 pre IPO investments in TSP alone
1425102653839839237,2021-08-10 14:32:04+00:00,8,0,TSP presents Navistar as a key customer In reality TSP has to reimburse Navistar 10m for expenses TSP is not making any money from this relationship anytime soon instead they are paying Navistar for the opportunity to use its name
1425102560927563777,2021-08-10 14:31:42+00:00,6,0,however this revenue could be cancelled anytime by the customer and the 500 deposit is completely refundable The SEC sent a letter to TSP to clarify and they ended up deleting the whole revenue forecast
1425102526181949453,2021-08-10 14:31:34+00:00,5,0,TSP has managed to fool both sell side analysts and investors on pre order numbers that seem to equate to hundreds and millions of dollar in revenue The 5 700 pre orders Nikola had 7 000 the company touted equate to 420m in potential revenue
1425102459089956871,2021-08-10 14:31:18+00:00,7,0,TSP founders Mo Chen and Xiaodi Hou have a history of failure that is filled with bankruptcies and suspended business licenses The founders track record is spun by the company as successful but a deeper look makes them seem remarkably ill equipped
1425102390366253064,2021-08-10 14:31:01+00:00,7,0,Did you know that TSP and NKLA have a lot more in common than it may appear For example Both companies are financed by the same bad actors namely VectoIQ aka Stephen Girsky The existence of this investor was conveniently removed from TSP investor presentations
1425102220723372037,2021-08-10 14:30:21+00:00,67,18,TSP is the latest hot China based IPO of an ambitious autonomous driving technology company but we believe the company has systematically lied and misrepresented key information Brought to you by the people behind NKLA Read our new report here
1424916846902489089,2021-08-10 02:13:44+00:00,0,0,whales Nope but like your enthusiasm
1424885113477869568,2021-08-10 00:07:38+00:00,12,0,Not here to tell you what everybody already knows We want to call out the crooks that managed to sell themselves as heroes until the truth comes to light
1424882194229702656,2021-08-09 23:56:02+00:00,2,0,Bigger
1424844308746838016,2021-08-09 21:25:30+00:00,4,0,Bigger
1418589414649966598,2021-07-23 15:10:47+00:00,27,4,GOTU formerly GSX is trading under 5 today DOYU trading under 4 This might be a good time to review our key critical reports on the companies GOTU report Feb 2020 Jun 2020 DOYU report Jan 2021
1385604074280718336,2021-04-23 14:38:49+00:00,3,0,WELL TO
1385595632962912264,2021-04-23 14:05:16+00:00,3,1,Credit where credit is due neeraj worked with us on this idea and we understand will put out his independent analysis in the coming days Give them a follow
1385595498464268288,2021-04-23 14:04:44+00:00,2,0,WELL CA is not a digital first telehealth business They used their inflated stock price to pivot to CRH a completely non digital business that trades off EBITDA with no chance of ever being digital We see 60 downside under optimistic assumptions
1385595416352284676,2021-04-23 14:04:25+00:00,1,0,WELL CA employs a range of accounting maneuvers that masks true EBITDA profitability Read the details in our report
1385595302225321990,2021-04-23 14:03:57+00:00,1,0,WELL CA appears to have overpaid for Source 44 Q4 2020 results indicate it may have vastly overstated future performance We unearth signs of a dormant business and terrible infrastructure all signs of a sub par company
1385595211640885250,2021-04-23 14:03:36+00:00,1,0,WELL CA conveniently outbid itself for Insig by paying a 200 premium to the implied valuation of WELL CA initial investment just half a year earlier as lead investor
1385595126534266884,2021-04-23 14:03:15+00:00,0,0,WELL CA purchased a proclaimed telehealth company Circle Medical However we believe this is far from reality that's why Circle s shareholders cashed out with the WELL CA deal
1385595044887945223,2021-04-23 14:02:56+00:00,0,0,WELL CA paid a 300 premium for Adracare a company emerging from bankruptcy with a history of cooked financials
1385594973664514048,2021-04-23 14:02:39+00:00,1,0,It appears WELL CA has omitted crucial information on many recent acquisitions including CRH Acquisitions are marketed as synergistic and financially solid but evidence uncovered suggests otherwise
1385594863090024454,2021-04-23 14:02:13+00:00,1,0,We believe WELL CA largest ever acquisition CRH Medical is highly problematic reflecting that WELL CA hype train is over Red flags indicate a high likelihood of conflict of interest and due diligence failures CRH appears to be a toxic deal that WELL grossly overpaid for
1385594756286369794,2021-04-23 14:01:47+00:00,0,0,It s CEO neglects to discuss a crucial aspect of his famed divestiture to a Silicon Valley buyer omitting that a year post close the asset was shut down likely due to material data breaches at the company an ominous sign for WELL CA disclosures
1385594680608542720,2021-04-23 14:01:29+00:00,1,0,WELL CA stock has increased 500 in 10 months on the back of multiple digital first acquisitions Management are enjoying the ride but we re concerned retail will be holding the bag as digital progress is overstated and acquisitions have been at best overpaid for
1385594575335698432,2021-04-23 14:01:04+00:00,31,7,New report is out We believe Well Health Technologies WELL CA is a toxic roll up Read our new research report here We presented the idea this morning
1380170757930639360,2021-04-08 14:48:45+00:00,6,0,Make sure to check out the great work done by vc Li and many others
1380170651131113476,2021-04-08 14:48:20+00:00,26,3,Last thoughts The answer to the GSX issue is not a margin call Also don t believe everything you read in the news even if it comes from people familiar with the matter We suspect there is a lot more to the GSX manipulation than we currently know
1380170604163313665,2021-04-08 14:48:09+00:00,41,6,GSX really exemplifies the worst in today s market Rampant market manipulation crazy leverage obviously fraudulent financials and regulators failing to act Of course our investment banks are key enablers
1380170546604875779,2021-04-08 14:47:55+00:00,18,1,Reason 7 The key reason why we believe cannot sign GSX annual audit is that the consequences will be brutal has a substantial China business and should not risk it over a single fraudulent company
1380170462471331850,2021-04-08 14:47:35+00:00,27,4,Reason 6 GSX is the most exposed fraud case in history Whistleblower lawsuits confirm the worst allegations short sellers have made over the last year How long can Enforcement blatantly ignore the mountain of evidence
1380170378056720387,2021-04-08 14:47:15+00:00,13,1,Reason 5 We pointed out in our very first publication in February 2020 that we believe GSX land acquisition involved CAPEX fraud and that GSX overreported the purchase price of the land meaningfully has insight into the original documents underlying the transaction
1380170325317582849,2021-04-08 14:47:02+00:00,15,2,Reason 4 The recent market manipulation allegations surrounding bad actors in GSX are staggering This makes the mysterious private placement in December 2020 even more troublesome The placement was done without a broker and without revealing the identity of the buyers
1380170258212872192,2021-04-08 14:46:46+00:00,21,1,Reason 3 We believe the long term investment balance of GSX is simply falsified Do we really want to find out that all it would have taken to reveal the fraud is a call by the auditor to the banks supposedly holding these giant investment accounts Wirecard all over again
1380170157088247817,2021-04-08 14:46:22+00:00,12,1,Reason 2 Most of GSX teachers are fake in our opinion can simply cross check teacher identities with their teacher certification number and the employment contract with GSX We doubt that most of the teachers exist See also
1380170086879739911,2021-04-08 14:46:05+00:00,14,1,Reason 1 Abruptly exploding expenses After a rosy outlook on the 2Q 2020 call marketing expenses suddenly exploded We believe there are no underlying bank wires for most of the expenses and those that do exist are with captive marketing companies that circle back cash
1380170000728743943,2021-04-08 14:45:45+00:00,73,28,7 Reasons Why CANNOT Sign GSX Annual Audit And our thoughts on the recent trading spectacle Read our new follow up report here
1374405902866870292,2021-03-23 17:01:17+00:00,8,2,DOYU just reported its Q4 2020 numbers The operating metrics of DOYU show signs of deterioration across the board as we expected Average MAUs user count Live Streaming revenues and Net Income all down sequentially We still believe the worst is yet to come for DOYU
1369687883657998337,2021-03-10 16:33:33+00:00,8,0,Here is our elevator pitch on why we are skeptical of ALPP
1369685978097541124,2021-03-10 16:25:59+00:00,4,2,Here is the google drive link Our apologies for website outages we keep getting attacks on our website
1369679992951554058,2021-03-10 16:02:12+00:00,2,0,Cc
1369679951604121603,2021-03-10 16:02:02+00:00,3,0,ALPP last acquisition before its pivot to drones ended up missing targets by 95 despite wild promises we believe Impossible and Vayu will end the same way Come judgment day ALPP will go back to where it came from penny stock land
1369679880225513482,2021-03-10 16:01:45+00:00,1,0,ALPP second drone company acquisition Vayu appears no better than Impossible as it seems to be merely a shell that was formerly a nonprofit Vayu sports limited full time employees has had no real progress in years and is in our opinion not economically viable
1369679836067823618,2021-03-10 16:01:34+00:00,0,0,ALPP acquired its first drone company called Impossible in end 2020 We visited Impossible facilities and found them empty our pictures are truly worth 1000 words the business is virtually non existent with no verifiable tangible assets
1369679763749605384,2021-03-10 16:01:17+00:00,2,0,ALPP management are in our opinion highly questionable We believe its CEO is a serial stock promoter that has often misled shareholders ALPP Sales VP was charged with health care fraud and at one time faced up to ten years in prison
1369679680689815552,2021-03-10 16:00:57+00:00,2,0,ALPP recent claim to fame circles around the prospect of fl ying high alongside the hyped drone industry ALPP stock has skyrocketed on glorious claims combined with a record setting press release machine plus promotional activity on social media
1369679535248146432,2021-03-10 16:00:23+00:00,18,2,Alpine 4 Holdings Inc ALPP has been a high flying stock recently but we believe it is a scam Read our new report here
1367189179264880654,2021-03-03 19:04:36+00:00,2,1,Just created a new profile Check us out on and give us a follow Next idea coming soon
1364980967065198601,2021-02-25 16:49:57+00:00,19,2,5 5 Check out the fantastic work by amongst others Li vc Feel free to tag anyone who should not be able to claim ignorance when GSX falls apart How are you doing
1364980586021068801,2021-02-25 16:48:26+00:00,23,1,4 5 Despite the crazy ride in the last year we are hopeful and confident A fantastic community of researchers and critics has emerged that will not leave GSX rest until the truth comes to light The GSXQ community is strong
1364980510599090178,2021-02-25 16:48:08+00:00,18,1,3 5 For one an entire year Enforcement had the chance to act but failed to do so until now All the while GSXQ insiders pocketed billions Did we learn nothing from past disasters like most recently LK
1364980410233593859,2021-02-25 16:47:44+00:00,15,1,2 5 Notable short sellers published critical reports and many researchers added incredible insights By mid 2020 GSXQ had become the company most often called out by short sellers Despite all the criticism GSXQ stock pumped and surpassed TWTR mcap for short while
